Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
UPO93687,Metarhizium brunneum bipartite mycovirus 1,,ON350778,,"Wang,P., Yang,G., Shi,N., Huang,B., Zhang,Y., Zhu,Q., Xie,T.",2022-05-03,,Metarhizium brunneum bipartite mycovirus 1,,,RNA,597,GenBank,,RNA1,1,RNA-directed RNA-polymerase,USA,USA,,,,,,,RNA-directed RNA-polymerase [Metarhizium brunneum bipartite mycovirus 1]
UOS86040,Hymenopteran rhabdo-related virus 23,,MW314717,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV23,Betahymrhavirus austriaca,Betahymrhavirus,Rhabdoviridae,ssRNA(-),2152,GenBank,,,1,RdRp,"Germany: Rhineland-Palatinate, Battenberg",Germany,,Chrysura austriaca,,2010-07-03,,,RdRp [Hymenopteran rhabdo-related virus 23]
UOS86047,Hymenopteran rhabdo-related virus 46,,MW314718,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV46,Alphahymrhavirus radians,Alphahymrhavirus,Rhabdoviridae,ssRNA(-),2117,GenBank,,,1,RdRp,"Italy: Valle d'Aosta, Turlin",Italy,,Chrysura radians,,2012-06-18,,,RdRp [Hymenopteran rhabdo-related virus 46]
UOK20169,Diplodia seriata partitivirus 1,,OM837798,,"Khan,H.A., Telengech,P., Kondo,H., Bhatti,M.F., Suzuki,N.",2022-04-13,DsPV1,Diplodia seriata partitivirus 1,,Partitiviridae,dsRNA,573,GenBank,,1,1,RNA dependent RNA polymerase,Pakistan,Pakistan,,Diplodia seriata,,2019,,,RNA dependent RNA polymerase [Diplodia seriata partitivirus 1]
UMQ74216,Helianthus annuus leaf-associated partitivirus 1,,MT873525,,"Wang,Z., Neupane,A., Feng,J., Pedersen,C., Lee Marzano,S.Y., Byamukama,E., Marzano,S.-Y.",2022-03-11,SpaPV1,Helianthus annuus leaf-associated partitivirus 1,,Partitiviridae,dsRNA,571,GenBank,,,1,RNA-dependent RNA polymerase,"USA: Volga, SD",USA,SD,Diaporthe helianthi,,2017-08,,,"RNA-dependent RNA polymerase, partial [Helianthus annuus leaf-associated partitivirus 1]"
UMQ74218,Helianthus annuus leaf-associated partitivirus 3,,MT873527,,"Wang,Z., Neupane,A., Feng,J., Pedersen,C., Lee Marzano,S.Y., Byamukama,E., Marzano,S.-Y.",2022-03-11,SpaPV3,Helianthus annuus leaf-associated partitivirus 3,,Partitiviridae,dsRNA,534,GenBank,,,1,RNA-dependent RNA polymerase,"USA: Volga, SD",USA,SD,Diaporthe helianthi,,2017-08,,,RNA-dependent RNA polymerase [Helianthus annuus leaf-associated partitivirus 3]
QYF49867,Xinjiang mymona-like virus 2,,MW897041,SRR14039704,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,236-k141_383893,Xinjiang mymona-like virus 2,,Mymonaviridae,ssRNA(-),1963,GenBank,,,1,RNA-dependent RNA polymerase,China: Xinjiang,China,,,,2017-08-27,SAMN18395397,PRJNA716119,MAG: RNA-dependent RNA polymerase [Xinjiang mymona-like virus 2]
QYK37506,Yunnan sediment hypovirus 2,,MW896943,SRR14039981,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,R30-505611,Yunnan sediment hypovirus 2,Hypovirus,Hypoviridae,ssRNA(+),1015,GenBank,,,1,polyprotein,China: Yunnan,China,,,,2018-04-02,SAMN18395547,PRJNA716119,"MAG: polyprotein, partial [Yunnan sediment hypovirus 2]"
UDL14327,Gammapartitivirus sp.,,MZ556339,SRR14040001,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,R9-k141_1034235,Gammapartitivirus sp.,Gammapartitivirus,Partitiviridae,dsRNA,539,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,,,2018-04-01,SAMN18395529,PRJNA716119,MAG: RNA-dependent RNA polymerase [Gammapartitivirus sp.]
UDL14330,Gammapartitivirus sp.,,MZ556342,SRR14039940,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,s48-k141_1074885,Gammapartitivirus sp.,Gammapartitivirus,Partitiviridae,dsRNA,539,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,,,2018-04-15,SAMN18395559,PRJNA716119,MAG: RNA-dependent RNA polymerase [Gammapartitivirus sp.]
UDL14334,Gammapartitivirus sp.,,MZ556346,SRR14039992,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,s20-k141_1284484,Gammapartitivirus sp.,Gammapartitivirus,Partitiviridae,dsRNA,534,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,,,2018-04-01,SAMN18395537,PRJNA716119,MAG: RNA-dependent RNA polymerase [Gammapartitivirus sp.]
UDL14340,Gammapartitivirus sp.,,MZ556352,SRR14039562,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,R2-k141_145254,Gammapartitivirus sp.,Gammapartitivirus,Partitiviridae,dsRNA,539,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,,,2018-04-01,SAMN18395525,PRJNA716119,MAG: RNA-dependent RNA polymerase [Gammapartitivirus sp.]
UDL14379,Partitiviridae sp.,,MZ556392,SRR14039770,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,90-k141_36600,Partitiviridae sp.,,Partitiviridae,dsRNA,457,GenBank,,,1,putative RNA-dependent RNA polymerase,China,China,,,feces,2017-09-04,SAMN18395262,PRJNA716119,MAG: putative RNA-dependent RNA polymerase [Partitiviridae sp.]
UDL14413,Gammapartitivirus sp.,,MZ556426,SRR14039622,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,310R-k141_643456,Gammapartitivirus sp.,Gammapartitivirus,Partitiviridae,dsRNA,540,GenBank,,,1,putative RNA-dependent RNA polymerase,China,China,,,,2018-08,SAMN18395472,PRJNA716119,MAG: putative RNA-dependent RNA polymerase [Gammapartitivirus sp.]
UDL14414,Partitiviridae sp.,,MZ556427,SRR14039913,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,s81-k141_645543,Partitiviridae sp.,,Partitiviridae,dsRNA,538,GenBank,,,1,putative RNA-dependent RNA polymerase,China,China,,,,2018-04-17,SAMN18395583,PRJNA716119,"MAG: putative RNA-dependent RNA polymerase, partial [Partitiviridae sp.]"
UDL14424,Gammapartitivirus sp.,,MZ556437,SRR14039931,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,s59-k141_76675,Gammapartitivirus sp.,Gammapartitivirus,Partitiviridae,dsRNA,543,GenBank,,,1,putative RNA-dependent RNA polymerase,China,China,,,,2018-04-15,SAMN18395567,PRJNA716119,MAG: putative RNA-dependent RNA polymerase [Gammapartitivirus sp.]
UDL14429,Partitiviridae sp.,,MZ556442,SRR14039932,"Chen,Y.M., Sadiq,S., Tian,J.H., Chen,X., Lin,X.D., Shen,J.J., Chen,H., Hao,Z.Y., Wille,M., Zhou,Z.C., Wu,J., Li,F., Wang,H.W., Yang,W.D., Xu,Q.Y., Wang,W., Gao,W.H., Holmes,E.C., Zhang,Y.Z., Chen,Y.-M., Zhang,Y.-Z.",2022-03-10,s58-k141_889545,Partitiviridae sp.,,Partitiviridae,dsRNA,555,GenBank,,,1,putative RNA-dependent RNA polymerase,China,China,,,,2018-04-15,SAMN18395566,PRJNA716119,"MAG: putative RNA-dependent RNA polymerase, partial [Partitiviridae sp.]"
ULY68748,Sacbrood virus,,OL803869,,"Kadleckova,D., Nunvar,J., Deboutte,W., Salakova,M., Erban,T., Matthijnssens,J., Tachezy,R.",2022-03-05,,Iflavirus sacbroodi,Iflavirus,Iflaviridae,ssRNA(+),2859,GenBank,,,,polyprotein,Czech Republic,Czech Republic,,Apis mellifera,,2018-08-20,,,polyprotein [Sacbrood virus]
BDF97658,Aspergillus niger partitivirus 1,,LC671611,,"Kinsella,C.M., Deijs,M., Gittelbauer,H.M., van der Hoek,L., van Dijk,K., Kinsella,C., Gittelbauer,M.H.M.",2022-02-18,2020-AMS-01,Aspergillus niger partitivirus 1,,Partitiviridae,dsRNA,542,GenBank,,RNA1,,RNA-dependent RNA polymerase,Netherlands,Netherlands,,Aspergillus niger,,2020,,,RNA-dependent RNA polymerase [Aspergillus niger partitivirus 1]
UJY53556,Mundri virus,,OM320812,,"Edridge,A.W.D., Abd-Elfarag,G., Deijs,M., Jebbink,M.F., Boele van Hensbroek,M., van der Hoek,L.",2022-02-05,A14,Tibrovirus mundri,Tibrovirus,Rhabdoviridae,ssRNA(-),2126,GenBank,,,,L protein,South Sudan,South Sudan,,Homo sapiens,,2018-08-23,,,L protein [Mundri virus]
UHR49695,Guiyang argiope bruennichi dicistrovirus 1,,MZ209806,SRR11614416,"Feng,G.",2022-01-02,ZZGZLJ150573,Guiyang argiope bruennichi dicistrovirus 1,,Dicistroviridae,ssRNA(+),1782,GenBank,,,,RNA helicase,China,China,,Argiope bruennichi,,2016-08-14,SAMN14734866,PRJNA629998,MAG: RNA helicase [Guiyang argiope bruennichi dicistrovirus 1]
UHR49765,Hangzhou hydrellia griseola dicistrovirus 1,,MZ209753,SRR11658072,"Feng,G.",2022-01-02,DLQTFY62,Hangzhou hydrellia griseola dicistrovirus 1,,Dicistroviridae,ssRNA(+),1698,GenBank,,,,RNA helicase,China,China,,Orthetrum chrysostigma,,2016-09-07,SAMN14766531,PRJNA629998,MAG: RNA helicase [Hangzhou hydrellia griseola dicistrovirus 1]
UHK03030,Guiyang dicistrovirus 2,,MZ209774,SRR11610571,"Feng,G.",2021-12-26,YZZGZ282461,Guiyang dicistrovirus 2,,Dicistroviridae,ssRNA(+),1661,GenBank,,,,RNA helicase,China,China,,Argiope bruennichi,,2016-08-14,SAMN14731705,PRJNA629998,MAG: RNA helicase [Guiyang dicistrovirus 2]
UHK03172,Hangzhou flavivirus 3,,MZ209680,SRR11637887,"Feng,G.",2021-12-26,YWLFY92,Hangzhou flavivirus 3,Flavivirus,Flaviviridae,ssRNA(+),2887,GenBank,,,,polyprotein,China,China,,Pentaneurella katterjokki,,2016-09-07,SAMN14750847,PRJNA629998,MAG: polyprotein [Hangzhou flavivirus 3]
UHK03319,Hangzhou dicistrovirus 1,,MZ209655,SRR11614418,"Feng,G.",2021-12-26,JM1FY83932,Hangzhou dicistrovirus 1,,Dicistroviridae,ssRNA(+),1705,GenBank,,,,RNA helicase,China,China,,Frankliniella intonsa,,2016-09-06,SAMN14734864,PRJNA629998,MAG: RNA helicase [Hangzhou dicistrovirus 1]
UGZ04791,Saccharomyces cerevisiae cryspovirus 1,,OK412916,,"Crucitti,D., Chiapello,M., Oliva,D., Turina,M., Carimi,F., La Bella,F., Pacifico,D.",2021-12-21,ScCV1-U43,Saccharomyces cerevisiae cryspovirus 1,Cryspovirus,Partitiviridae,dsRNA,491,GenBank,,,,RNA-dependent RNA polymerase,France,France,,,,,,,RNA-dependent RNA polymerase [Saccharomyces cerevisiae cryspovirus 1]
UGV21561,Giant panda Dicistroviridae,,MZ956596,SRR11348859,"Lu,X., Yang,X.S., Zhang,W.",2021-12-19,PPLV4,Giant panda Dicistroviridae,,Dicistroviridae,ssRNA(+),1774,GenBank,,,,hypothetical protein 1,"China:Zhenjiang,Jiangsu",China,,,feces,2016,SAMN14389491,PRJNA612982,MAG: hypothetical protein 1 [Giant panda Dicistroviridae]
UGV23636,Black queen cell virus,,MT636337,"SRR17065508,SRR17065509,SRR17065510,SRR17065511,SRR17065512,SRR17065513,SRR17065514,SRR17065515,SRR17065516,SRR17065517","Thaduri,S., Marupakula,S., Terenius,O., Tellgren-Roth,C., Locke,B., De Miranda,J.R.",2021-12-19,BQCV-MR-APR15,Triatovirus nigereginacellulae,Triatovirus,Dicistroviridae,ssRNA(+),1628,GenBank,,,,nonstructural polyprotein,Sweden,Sweden,,Apis mellifera,,2015-04-15,SAMN23491246,PRJNA784528,MAG: nonstructural polyprotein [Black queen cell virus]
UGO57104,Pyongtaek Culex Ribovirus,,MT568536,,"Sanborn,M.A., Wuertz,K.M., Kim,H.C., Yang,Y., Li,T., Pollett,S.D., Jarman,R.G., Berry,I.M., Klein,T.A., Hang,J., Maljkovic Berry,I.",2021-12-15,A18.4517,Pyongtaek Culex Ribovirus,,,RNA,2866,GenBank,,,1,hypothetical protein,South Korea: Camp Hamphreys,South Korea,,Culex bitaeniorhynchus,,2018-09-18,SAMN20204886,PRJNA688920,"MAG: hypothetical protein, partial [Pyongtaek Culex Ribovirus]"
UFQ43041,Tembusu virus,,MW821486,,"Chen,Y.-Y., Chen,H.-W.",2021-12-07,NTUC225/20,Orthoflavivirus tembusu,Orthoflavivirus,Flaviviridae,ssRNA(+),3425,GenBank,,,,polyprotein,Taiwan,Taiwan,,Anser anser domesticus,,2020-12,,,polyprotein [Tembusu virus]
BDB16242,Aspergillus creber partitivirus 1,,LC648929,DRR316150,"Chiba,Y., Oiki,S., Yanjie,Z., Nagano,Y., Urayama,S., Hagiwara,D.",2021-11-09,J-YC,Aspergillus creber partitivirus 1,,Partitiviridae,dsRNA,571,GenBank,,1,,RNA-dependent RNA polymerase,,,,Aspergillus creber,,,SAMD00400812,PRJDB12199,RNA-dependent RNA polymerase [Aspergillus creber partitivirus 1]
UDN67428,robinz virus RP_369,,MZ350975,,"Custer,J.M., Kraberger,S., White,R., Taylor,H., Schmidlin,K., Fontenele,R., Stainton,D., Briskie,J.V., Varsani,A.",2021-11-07,RP_369,robinz virus RP_369,Gemycircularvirus,Genomoviridae,ssDNA,313,GenBank,,,,replication-associated protein,New Zealand,New Zealand,,Petroica australis,feces,2015-03,,,replication-associated protein [robinz virus RP_369]
UDN67446,robinz virus RP_390,,MZ350984,,"Custer,J.M., Kraberger,S., White,R., Taylor,H., Schmidlin,K., Fontenele,R., Stainton,D., Briskie,J.V., Varsani,A.",2021-11-07,RP_390,robinz virus RP_390,Gemykroznavirus,Genomoviridae,ssDNA,311,GenBank,,,,replication-associated protein,New Zealand,New Zealand,,Petroica australis,feces,2015-03,,,replication-associated protein [robinz virus RP_390]
UDZ92910,Beauveria bassiana bipartite mycovirus 1,,MW265927,,"Shi,N., Hu,F., Wang,P., Zhang,Y., Zhu,Q., Yang,G., Huang,B.",2021-11-07,Formicidae,Beauveria bassiana bipartite mycovirus 1,,,RNA,596,GenBank,,RNA1,1,putative RNA-dependent RNA polymerase,China: Anhui Province,China,,Beauveria bassiana,,2005-03-19,,,putative RNA-dependent RNA polymerase [Beauveria bassiana bipartite mycovirus 1]
UDL13983,Xiangshan rhabdo-like virus 1,,OK491499,"SRR14554111,SRR14554110","Li,N.N.",2021-10-30,Novel_23,Xiangshan rhabdo-like virus 1,,Rhabdoviridae,ssRNA(-),2062,GenBank,,,,RNA dependent RNA polymerase,China: Beijing,China,,Insecta,,2020,SAMN19091166,PRJNA728541,MAG: RNA dependent RNA polymerase [Xiangshan rhabdo-like virus 1]
UCR92481,Apis cripavirus,,MZ822074,SRR13871580,"Li,N.N.",2021-10-28,No8-AM-LN-2017-11,Apis cripavirus,Cripavirus,Dicistroviridae,ssRNA(+),1554,GenBank,,,,polymerase protein,China: Liaoning,China,,Apis mellifera,,2017,SAMN18146112,PRJNA706851,MAG: polymerase protein [Apis cripavirus]
UCR92525,Apis hypovirus 3,,MZ822103,SRR13871685,"Li,N.N.",2021-10-28,No21-Am027-HLJ2019,Apis hypovirus 3,Hypovirus,Hypoviridae,ssRNA(+),3383,GenBank,,,,polyprotein,China: Heilongjiang,China,,,,2019,SAMN18146042,PRJNA706851,MAG: polyprotein [Apis hypovirus 3]
UCW41643,Budalangi Iflavi-like virus,,MZ078286,SRR16248768,"Langat,S.K., Eyase,F., Bulimo,W., Lutomiah,J., Oyola,S.O., Imbuga,M., Sang,R.",2021-10-20,,Budalangi Iflavi-like virus,,Iflaviridae,ssRNA(+),2891,GenBank,,,,polyprotein,Kenya,Kenya,,,,2016,SAMN22160729,PRJNA769677,polyprotein [Budalangi Iflavi-like virus]
UCW41656,Turkana Iflavi-like virus 2,,MZ078298,SRR16248767,"Langat,S.K., Eyase,F., Bulimo,W., Lutomiah,J., Oyola,S.O., Imbuga,M., Sang,R.",2021-10-20,,Turkana Iflavi-like virus 2,,Iflaviridae,ssRNA(+),2887,GenBank,,,,polyprotein,Kenya,Kenya,,,,2016,SAMN22160730,PRJNA769677,polyprotein [Turkana Iflavi-like virus 2]
UCJ00926,Citrus concave gum-associated virus,,MZ220967,,"Rast,H., Boyes,I., Rott,M.",2021-10-13,15AH001,Coguvirus citri,Coguvirus,Phenuiviridae,ssRNA(-),2184,GenBank,,RNA1,,RNA-dependent RNA polymerase,,,,Pyrus communis,,2015,,,RNA-dependent RNA polymerase [Citrus concave gum-associated virus]
UBZ25876,Fusarium mangiferae partitivirus 1,,MZ493897,,"Khan,H.A., Shamsi,W., Jamal,A., Javaied,M., Sadiq,M., Fatma,T., Ahmed,A., Arshad,M., Waseem,M., Babar,S., Dogar,M.M., Virk,N., Janjua,H.A., Kondo,H., Suzuki,N., Bhatti,M.F.",2021-10-11,FmPV1/SP1,Fusarium mangiferae partitivirus 1,,Partitiviridae,dsRNA,715,GenBank,,1,1,RNA-dependent RNA polymerase,Pakistan,Pakistan,,Fusarium mangiferae,,,,,RNA-dependent RNA polymerase [Fusarium mangiferae partitivirus 1]
UBZ25878,Fusarium mangiferae partitivirus 2,,MZ493899,,"Khan,H.A., Shamsi,W., Jamal,A., Javaied,M., Sadiq,M., Fatma,T., Ahmed,A., Arshad,M., Waseem,M., Babar,S., Dogar,M.M., Virk,N., Janjua,H.A., Kondo,H., Suzuki,N., Bhatti,M.F.",2021-10-11,FmPV2/SP1,Fusarium mangiferae partitivirus 2,,Partitiviridae,dsRNA,539,GenBank,,1,1,RNA-dependent RNA polymerase,Pakistan,Pakistan,,Fusarium mangiferae,,,,,RNA-dependent RNA polymerase [Fusarium mangiferae partitivirus 2]
UBK24765,Nigrospora sphaerica partitivirus 1,,MT774524,,"Zhong,J.",2021-09-29,Ns2-3-1,Nigrospora sphaerica partitivirus 1,,Partitiviridae,dsRNA,538,GenBank,,1,,RNA-dependent RNA polymerase,China,China,,Nigrospora sphaerica,,,,,RNA-dependent RNA polymerase [Nigrospora sphaerica partitivirus 1]
UBJ26000,Sichuan mosquito associated Iflaviridae,,MZ556270,SRR14684369,"Zhao,M., Yue,C., Yang,Z., Li,Y., Zhang,D., Zhang,J., Yang,S., Shen,Q., Su,X., Qi,D., Ma,R., Xiao,Y., Hou,R., Yan,X., Li,L., Zhou,Y., Liu,J., Wang,X., Wu,W., Zhang,W., Shan,T., Liu,S.",2021-09-28,mos092art01-10,Sichuan mosquito associated Iflaviridae,,Iflaviridae,ssRNA(+),2841,GenBank,,,,hypothetical protein,China: Sichuan Province,China,,Culicidae,,2020-08,SAMN16880838,PRJNA680461,"hypothetical protein, partial [Sichuan mosquito associated Iflaviridae]"
UBJ26025,Sichuan mosquito associated partiti-like virus,,MZ556303,SRR14640389,"Zhao,M., Yue,C., Yang,Z., Li,Y., Zhang,D., Zhang,J., Yang,S., Shen,Q., Su,X., Qi,D., Ma,R., Xiao,Y., Hou,R., Yan,X., Li,L., Zhou,Y., Liu,J., Wang,X., Wu,W., Zhang,W., Shan,T., Liu,S.",2021-09-28,mos142PartV01-8,Sichuan mosquito associated partiti-like virus,,Partitiviridae,dsRNA,424,GenBank,,,,putative RNA-dependent RNA polymerase,China: Sichuan Province,China,,Culicidae,,2020-08,SAMN16880838,PRJNA680461,"putative RNA-dependent RNA polymerase, partial [Sichuan mosquito associated partiti-like virus]"
QXV86355,Partitiviridae sp.,,MW826380,SRR13857276,"Zhu,W., Yang,J., Huang,Y., Lu,S., Xu,J.",2021-09-20,XZN138740,Partitiviridae sp.,,Partitiviridae,dsRNA,569,GenBank,,RNA1,,RNA-dependent RNA polymerase,China,China,,Aves,feces,2018-04,SAMN18137052,PRJNA706515,RNA-dependent RNA polymerase [Partitiviridae sp.]
QXV86425,Partitiviridae sp.,,MW826422,SRR13847367,"Zhu,W., Yang,J., Huang,Y., Lu,S., Xu,J.",2021-09-20,XZS160380,Partitiviridae sp.,,Partitiviridae,dsRNA,519,GenBank,,RNA1,,RNA-dependent RNA polymerase,China,China,,Rattus,feces,2018-04,SAMN18125845,PRJNA706354,RNA-dependent RNA polymerase [Partitiviridae sp.]
UAX43327,Bangoran virus,,MW491752,,"Luo,D., Zhou,Z., Ge,X., Shi,Z., Bourhy,H., Grandadam,M., Dacheux,L.",2021-09-18,0424RCA,Hapavirus bangoran,Hapavirus,Rhabdoviridae,ssRNA(-),2095,GenBank,,,,polymerase,Central African Republic: (Bangoran),Central African Republic,,Culex perfuscus,,1969-07-26,,,polymerase [Bangoran virus]
UAU42847,Boteke virus,,MW491753,,"Luo,D., Zhou,Z., Ge,X., Shi,Z., Bourhy,H., Marc,G., Dacheux,L.",2021-09-16,0417RCA,Sunrhavirus boteke,Sunrhavirus,Rhabdoviridae,ssRNA(-),2073,GenBank,,,,polymerase,Central African Republic: (Boteke),Central African Republic,,Coquillettidia maculipennis,,1968-09-16,,,polymerase [Boteke virus]
QZZ63310,Vespula vulgaris Picorna-like virus 1,,MZ443573,,"Remnant,E.J., Baty,J.W., Bulgarella,M., Dobelmann,J., Quinn,O., Gruber,M.A.M., Lester,P.J., Oliver,Q.",2021-09-12,Vvul_virus_05,Vespula vulgaris Picorna-like virus 1,,,ssRNA(+),1816,GenBank,,,1,hypothetical protein,New Zealand,New Zealand,,Vespula vulgaris,,,,,hypothetical protein [Vespula vulgaris Picorna-like virus 1]
QZZ63323,Nelson Picorna-like virus 6,,MZ443583,,"Remnant,E.J., Baty,J.W., Bulgarella,M., Dobelmann,J., Quinn,O., Gruber,M.A.M., Lester,P.J., Oliver,Q.",2021-09-12,Vvul_virus_15,Nelson Picorna-like virus 6,,,ssRNA(+),1725,GenBank,,,1,hypothetical protein,New Zealand,New Zealand,,Vespula vulgaris,,,,,hypothetical protein [Nelson Picorna-like virus 6]
QZZ63338,Leuven Picorna-like virus 1,,MZ443589,,"Remnant,E.J., Baty,J.W., Bulgarella,M., Dobelmann,J., Quinn,O., Gruber,M.A.M., Lester,P.J., Oliver,Q.",2021-09-12,Vvul_virus_21,Leuven Picorna-like virus 1,,,ssRNA(+),2921,GenBank,,,1,hypothetical protein,Belgium,Belgium,,Vespula vulgaris,,,,,hypothetical protein [Leuven Picorna-like virus 1]
QZB49018,Colletotrichum liriopes partitivirus 1,,MW291533,,"Zhu,J.Z., Guo,J., Hu,Z., Zhang,X.T., Li,X.G., Zhong,J.",2021-08-24,Cl-B-2,Colletotrichum liriopes partitivirus 1,,Partitiviridae,dsRNA,571,GenBank,,dsRNA1,1,RNA-dependent RNA polymerase,China,China,,Colletotrichum liriopes,,,,,RNA-dependent RNA polymerase [Colletotrichum liriopes partitivirus 1]
QYJ09848,Sisal-associated virgavirus A,,MZ329757,SRR15143237,"Quintanilha-Peixoto,G., Fonseca,P.L.C., Raya,F.T., Marone,M.P., Bortolini,D.E., Mieczkowski,P., Olmo,R.P., Carazzolle,M.F., Voigt,C.A., Soares,A.C.F., Pereira,G.A.G., Goes-Neto,A., Aguiar,E.R.G.R.",2021-08-11,S4,Sisal-associated virgavirus A,,Virgaviridae,ssRNA(+),1128,GenBank,,,,RNA-dependent RNA polymerase,Brazil,Brazil,,Agave fourcroydes,,2017,SAMN20229231,PRJNA746623,"MAG: RNA-dependent RNA polymerase, partial [Sisal-associated virgavirus A]"
QXN66310,Citrus virus A,,MZ436804,,"Yang,Y.",2021-07-19,GZ,Coguvirus eburi,Coguvirus,Phenuiviridae,ssRNA(+/-),2184,GenBank,,RNA1,,RNA-dependent RNA polymerase,,,,,,,,,RNA-dependent RNA polymerase [Citrus virus A]
