queryID	taxID	perc_identity
NODE_A11_length_16088_cov_35.326401_BlackFly36	2832643	48.2
NODE_A11_length_18003_cov_34.548812_BlackFly30	53335	97.4
NODE_A11_length_19165_cov_17.165706_BlackFly27	1590	99.2
NODE_A11_length_24417_cov_30.542605_BlackFly6	2815754	47.2
NODE_A11_length_25860_cov_57.800489_BlackFly16	53335	95.45
NODE_A11_length_26927_cov_12.073780_BlackFly28	2163633	82.3
NODE_A11_length_2813_cov_56.262061_BlackFly_NC_2_Jill	4890	25.8
NODE_A11_length_35987_cov_239.844779_BlackFly3	450367	68.9
NODE_A11_length_3744_cov_66.137442_BlackFly11	1922995	30.2
NODE_A11_length_4079_cov_1220.221889_BlackFly7	2742543	29.8
NODE_A11_length_4120_cov_7.586693_BlackFly18	1285590	67.8
NODE_A11_length_4167_cov_12.770416_BlackFly58	2737066	50.5
NODE_A11_length_4377_cov_24.917674_BlackFly13	1300323	42.65
NODE_A11_length_5430_cov_173.613114_BlackFly45	742174	64.5
NODE_A11_length_6127_cov_633.704298_BlackFly53	28882	58.6
NODE_A11_length_6444_cov_19.752003_BlackFly35	2497569	86.3
NODE_A11_length_6523_cov_14.368446_BlackFly14	2562439	94
NODE_A11_length_7098_cov_52.156103_BlackFly32	2587548	62.2
NODE_A11_length_8208_cov_5.786496_BlackFly21	231053	88.6
NODE_A11_length_8676_cov_6.828468_BlackFly42	1	59.7611111111111
NODE_A11_length_8760_cov_18.661983_BlackFly59	2648722	77.3
NODE_A11_length_9789_cov_221.877471_BlackFly20	1955144	99.2
NODE_A1200_length_703_cov_5.884984_BlackFly_NC_Ludovica_2	85006	67.25
NODE_A1201_length_1305_cov_6.202769_BlackFly3	1434011	67.2
NODE_A1204_length_1027_cov_105.941053_BlackFly36	2497569	47.9
NODE_A1209_length_549_cov_2.072034_BlackFly30	657387	75
NODE_A120_length_1751_cov_62.507168_BlackFly44	2809420	77
NODE_A120_length_2372_cov_4.429194_BlackFly52	91914	98.4666666666667
NODE_A120_length_2529_cov_2.823002_BlackFly29	2691888	70.5
NODE_A120_length_3165_cov_10.222474_BlackFly31	1913988	69.8
NODE_A120_length_3177_cov_11.594194_BlackFly3	434	47.5666666666667
NODE_A120_length_3493_cov_4.934719_BlackFly16	2689353	57.7
NODE_A120_length_4623_cov_9.304883_BlackFly57	1631	91.7
NODE_A120_length_4802_cov_5.457566_BlackFly49	1982239	73.9
NODE_A12108_length_713_cov_3.227987_BlackFly23	549	97.3
NODE_A12127_length_751_cov_2.384273_BlackFly27	257438	65
NODE_A1212_length_764_cov_2.988355_BlackFly59	2587543	66.9
NODE_A1212_length_772_cov_2.595683_BlackFly28	469	60.4
NODE_A12139_length_694_cov_2.217180_BlackFly3	543	98.38
NODE_A1213_length_548_cov_3.208068_BlackFly30	1	51.8
NODE_A1214_length_619_cov_1.420664_BlackFly12	2599831	59.2
NODE_A1215_length_1270_cov_6.334451_BlackFly27	2485127	98.3
NODE_A1216_length_806_cov_2.304527_BlackFly32	1	32.7
NODE_A1217_length_763_cov_2.479592_BlackFly59	2967337	52.9
NODE_A1218_length_1110_cov_8.436592_BlackFly43	2662033	67.9
NODE_A1218_length_616_cov_1.679035_BlackFly12	2972278	82.4
NODE_A12190_length_565_cov_1.567623_BlackFly43	59814	97.9
NODE_A1219_length_691_cov_1.509772_BlackFly52	2100421	81.1
NODE_A1219_length_730_cov_3.018377_BlackFly_NC_Jara_1	2183912	51.6
NODE_A121_length_1705_cov_3.441032_BlackFly53	1285590	28.35
NODE_A121_length_2016_cov_5.915936_BlackFly21	2	41.1
NODE_A121_length_2323_cov_10.245325_BlackFly34	2202565	82
NODE_A121_length_2368_cov_3.124836_BlackFly52	543	97.64
NODE_A121_length_2546_cov_6.625759_BlackFly27	1279	94.95
NODE_A121_length_2794_cov_5.582260_BlackFly23	1631	98.1
NODE_A121_length_2904_cov_12.758047_BlackFly12	1396	75.4
NODE_A121_length_3130_cov_5.069440_BlackFly31	53335	98.2
NODE_A121_length_3133_cov_6.101767_BlackFly43	1620	99.85
NODE_A121_length_3174_cov_2.562480_BlackFly3	40120	63.8333333333333
NODE_A121_length_3481_cov_70.532315_BlackFly16	257438	64
NODE_A1224_length_1274_cov_6.450292_BlackFly23	549	98.3
NODE_A1225_length_1033_cov_4.423640_BlackFly25	759389	57.3
NODE_A1227_length_1269_cov_2.968960_BlackFly27	2767877	59.1
NODE_A122_length_1432_cov_3.388930_BlackFly22	2905258	67.8
NODE_A122_length_1831_cov_6.485177_BlackFly5	2587540	31.3
NODE_A122_length_1927_cov_3.307568_BlackFly30	1903411	66.9
NODE_A122_length_2003_cov_3.379543_BlackFly6	487316	99.7
NODE_A122_length_2016_cov_5.600309_BlackFly21	939922	78.2
NODE_A122_length_2290_cov_9.962494_BlackFly52	91914	97.3
NODE_A122_length_2437_cov_74.505085_BlackFly32	2803037	83.5
NODE_A122_length_2572_cov_8.542285_BlackFly15	2067395	80.3
NODE_A122_length_3103_cov_5.195968_BlackFly19	2742544	77.2
NODE_A122_length_3132_cov_4.877905_BlackFly43	1913571	58.7
NODE_A12332_length_911_cov_2.413669_BlackFly34	117574	78.85
NODE_A12348_length_527_cov_2.644444_BlackFly47	1	61.35
NODE_A12354_length_520_cov_3.058691_BlackFly29	2695350	76.7
NODE_A12364_length_689_cov_4.045752_BlackFly3	2715178	46.7
NODE_A12366_length_770_cov_3.147186_BlackFly14	2053614	43.1
NODE_A1236_length_1292_cov_3.386008_BlackFly3	2202563	66.7
NODE_A1236_length_759_cov_3.134897_BlackFly59	433	42.05
NODE_A123_length_1397_cov_4.443939_BlackFly10	2832643	95.1
NODE_A123_length_1804_cov_5.196873_BlackFly5	2731619	46.7
NODE_A123_length_2006_cov_3.396060_BlackFly42	415421	74.4
NODE_A123_length_2050_cov_7.918398_BlackFly39	2695350	79.3
NODE_A123_length_2110_cov_7.516478_BlackFly59	2832643	62.6
NODE_A123_length_2892_cov_5.807460_BlackFly12	2973209	79.2
NODE_A123_length_3081_cov_11.900133_BlackFly19	2742544	57.9
NODE_A12414_length_909_cov_3.770433_BlackFly34	2202813	43.6
NODE_A1241_length_606_cov_1.767486_BlackFly12	2301649	40.7
NODE_A1241_length_801_cov_5.251381_BlackFly_NC_Ludovica_1	1224	99.1
NODE_A12422_length_688_cov_4.301146_BlackFly3	441	71.34
NODE_A1242_length_644_cov_1.003527_BlackFly40	2100421	64.85
NODE_A1244_length_605_cov_1.113636_BlackFly15	1357	98.38
NODE_A1244_length_950_cov_3.663230_BlackFly29	10239	65.0666666666667
NODE_A1245_length_1270_cov_8.275775_BlackFly23	2809552	70.3
NODE_A12493_length_583_cov_1.628458_BlackFly36	2501222	66.7
NODE_A124_length_1303_cov_5.269168_BlackFly9	286	40.2666666666667
NODE_A124_length_1340_cov_3.070467_BlackFly47	2933709	60.8
NODE_A124_length_1586_cov_4.391650_BlackFly38	2746	75.8
NODE_A124_length_1795_cov_4.132712_BlackFly5	1580	99.0111111111111
NODE_A124_length_2285_cov_1.691123_BlackFly52	657016	94.7
NODE_A124_length_2302_cov_39.191461_BlackFly34	2695350	79.9
NODE_A124_length_2424_cov_8.370260_BlackFly29	53335	93.2
NODE_A124_length_2520_cov_5.038477_BlackFly27	37734	99.6
NODE_A124_length_2553_cov_67.025040_BlackFly15	1955172	70.3
NODE_A124_length_2761_cov_9.971684_BlackFly23	1236	71.4333333333333
NODE_A124_length_3151_cov_8.336044_BlackFly3	104100	52.5
NODE_A124_length_3468_cov_34.192569_BlackFly16	2737061	69.5
NODE_A124_length_3646_cov_4.706921_BlackFly28	53335	98.35
NODE_A1251_length_1373_cov_37.469136_BlackFly14	2597175	41.4
NODE_A1252_length_1269_cov_6.527685_BlackFly23	2712941	38.3
NODE_A1255_length_540_cov_3.647948_BlackFly30	2003658	96
NODE_A125_length_1323_cov_6.082665_BlackFly58	3020468	33.5
NODE_A125_length_1690_cov_4.672040_BlackFly53	1	72.4
NODE_A125_length_1903_cov_8.291895_BlackFly30	303	93.4
NODE_A125_length_1985_cov_3.281971_BlackFly21	2832643	32.2
NODE_A125_length_2424_cov_6.199403_BlackFly32	2832643	95.2
NODE_A125_length_2506_cov_3.019761_BlackFly36	231052	85.3
NODE_A125_length_3102_cov_6.199669_BlackFly31	171674	53.9
NODE_A125_length_3133_cov_85.123364_BlackFly3	2742544	58.2
NODE_A125_length_3466_cov_5.845087_BlackFly16	464095	41.05
NODE_A125_length_3626_cov_9.060017_BlackFly28	2742543	29.8
NODE_A1261_length_753_cov_1.510355_BlackFly28	469	79
NODE_A12635_length_524_cov_0.984340_BlackFly7	2742553	51.8
NODE_A1263_length_1461_cov_3.488439_BlackFly34	10239	99.2
NODE_A1263_length_539_cov_1.893939_BlackFly30	2003658	93.9
NODE_A12645_length_742_cov_5.854135_BlackFly27	2975239	76.5
NODE_A12653_length_519_cov_1.644796_BlackFly58	2970918	87.2
NODE_A12665_length_558_cov_1.960499_BlackFly43	231052	83.575
NODE_A1266_length_590_cov_2.042885_BlackFly48	570	99.26
NODE_A1267_length_752_cov_2.257778_BlackFly28	91347	99.104
NODE_A1267_length_897_cov_4.029268_BlackFly31	53335	98.175
NODE_A126_length_1581_cov_5.145612_BlackFly38	433	51.4
NODE_A126_length_1918_cov_9.357958_BlackFly48	2315392	78.5
NODE_A126_length_2087_cov_15.108955_BlackFly59	3020468	64.2
NODE_A126_length_2297_cov_7.441892_BlackFly34	2234093	99.1
NODE_A126_length_2401_cov_93.813253_BlackFly32	2587541	37.6
NODE_A126_length_2482_cov_3.885239_BlackFly36	2648722	70.4
NODE_A126_length_2540_cov_4.048315_BlackFly15	1358	97.1
NODE_A126_length_2886_cov_3.509434_BlackFly12	91914	96.95
NODE_A126_length_3031_cov_6.791469_BlackFly43	231053	62.3
NODE_A126_length_3081_cov_6.814248_BlackFly31	1	78.475
NODE_A126_length_3112_cov_384.993740_BlackFly3	2742543	26.3
NODE_A126_length_3464_cov_11.923531_BlackFly16	1035309	35.3
NODE_A126_length_3625_cov_12.420519_BlackFly28	1	85.85
NODE_A12770_length_746_cov_3.369208_BlackFly39	2660703	67
NODE_A1278_length_660_cov_4.656947_BlackFly53	2737084	93.6
NODE_A1279_length_748_cov_4.691505_BlackFly28	2767434	81.1
NODE_A127_length_1179_cov_2.467332_BlackFly41	28256	45.1833333333333
NODE_A127_length_1517_cov_2.072222_BlackFly4	2742543	32
NODE_A127_length_1683_cov_77.044209_BlackFly53	2809420	88.5
NODE_A127_length_1974_cov_5.173432_BlackFly21	2731649	58.6
NODE_A127_length_1982_cov_6.317585_BlackFly6	2587541	44.9
NODE_A127_length_2287_cov_9.252941_BlackFly34	2202565	76.8
NODE_A127_length_3463_cov_289.979327_BlackFly16	1923734	34.9
NODE_A127_length_4626_cov_39.580567_BlackFly49	2972347	69.2
NODE_A12800_length_522_cov_2.164045_BlackFly47	470018	67.6666666666667
NODE_A1283_length_1013_cov_4.625000_BlackFly36	2832643	33.9
NODE_A1286_length_618_cov_1.682070_BlackFly5	1590	98.5
NODE_A128_length_2399_cov_6.843669_BlackFly32	249310	42.0666666666667
NODE_A128_length_3390_cov_46.546031_BlackFly16	2725488	38.8
NODE_A128_length_3545_cov_361.279412_BlackFly28	2742543	96
NODE_A1293_length_744_cov_2.514243_BlackFly28	615	99.8
NODE_A1293_length_876_cov_3.837297_BlackFly18	3020468	72
NODE_A1294_length_679_cov_1.593023_BlackFly52	2905287	84
NODE_A12959_length_512_cov_1.634483_BlackFly29	610245	56.7
NODE_A1296_length_535_cov_1.805677_BlackFly30	28901	73.9
NODE_A129_length_2444_cov_8.204901_BlackFly27	2747490	62.3
NODE_A129_length_2524_cov_32.911320_BlackFly15	2856860	56.7
NODE_A129_length_2676_cov_6.083878_BlackFly23	65700	98.3
NODE_A129_length_2889_cov_3.871266_BlackFly19	415421	97.4
NODE_A129_length_3018_cov_5.779667_BlackFly43	597456	34.7
NODE_A129_length_3055_cov_9.694762_BlackFly31	2648722	77.4333333333333
NODE_A129_length_3095_cov_11.243870_BlackFly3	2950858	94.4
NODE_A129_length_3376_cov_6.829948_BlackFly16	28090	43.9
NODE_A12_length_10090_cov_8.877459_BlackFly9	66269	91
NODE_A12_length_10322_cov_28.854856_BlackFly23	2601250	99.5
NODE_A12_length_10740_cov_12.440214_BlackFly52	570	99.8
NODE_A12_length_12685_cov_12.050603_BlackFly48	2163633	83.2
NODE_A12_length_14456_cov_30.748661_BlackFly36	2832643	34.8
NODE_A12_length_16756_cov_27.426644_BlackFly30	2003658	94.9
NODE_A12_length_21361_cov_26.735341_BlackFly6	487316	82.3
NODE_A12_length_2791_cov_7.040531_BlackFly8	35571	50.5
NODE_A12_length_32112_cov_80.972343_BlackFly3	53335	96.6
NODE_A12_length_3661_cov_9.920201_BlackFly18	523909	65.3
NODE_A12_length_3687_cov_33.805540_BlackFly11	2909207	22.2
NODE_A12_length_3740_cov_86.837292_BlackFly25	327108	40.75
NODE_A12_length_3941_cov_3.987060_BlackFly46	2737097	55.9
NODE_A12_length_4005_cov_7.099796_BlackFly58	523909	38.4
NODE_A12_length_4078_cov_1345.648088_BlackFly7	1923734	41.8
NODE_A12_length_5065_cov_8.107257_BlackFly45	91943	81.3
NODE_A12_length_5622_cov_45.033003_BlackFly34	2742553	40.7
NODE_A12_length_6007_cov_14.230354_BlackFly44	2905258	55.5
NODE_A12_length_6424_cov_30.880416_BlackFly14	2737076	82.6
NODE_A12_length_7086_cov_86.661863_BlackFly32	3028229	36.8
NODE_A12_length_7297_cov_61.056371_BlackFly5	2970918	86.9
NODE_A12_length_8702_cov_34.309681_BlackFly39	1903409	96.85
NODE_A13006_length_516_cov_1.100228_BlackFly38	1	96.4739130434783
NODE_A1300_length_658_cov_2.313253_BlackFly53	1346082	86.3
NODE_A1300_length_794_cov_4.260809_BlackFly_NC_Ludovica_1	13687	70.9
NODE_A13019_length_736_cov_24.286798_BlackFly27	286	99.55
NODE_A13023_length_736_cov_5.402124_BlackFly27	2925283	81.6
NODE_A13048_length_677_cov_2.353333_BlackFly3	2053833	38.5
NODE_A1305_length_1256_cov_1.800679_BlackFly23	2815753	95.7
NODE_A1306_length_877_cov_8.225000_BlackFly31	1131292	96.2
NODE_A13096_length_519_cov_1.561086_BlackFly47	1502842	54.4
NODE_A130_length_1559_cov_66.130904_BlackFly38	37960	41.2
NODE_A130_length_1669_cov_19.113065_BlackFly53	2737089	88.4
NODE_A130_length_1742_cov_4.479279_BlackFly5	1219382	71.2
NODE_A130_length_2365_cov_4.460227_BlackFly29	53335	93
NODE_A130_length_2441_cov_5.409052_BlackFly27	1955172	69
NODE_A130_length_2656_cov_7.411012_BlackFly23	33074	80.5
NODE_A1314_length_739_cov_20.128399_BlackFly28	158836	99.2
NODE_A1317_length_786_cov_3.431594_BlackFly16	553	62.3
NODE_A13198_length_734_cov_1.254186_BlackFly27	396323	50
NODE_A131_length_1233_cov_3.303633_BlackFly24	11012	87
NODE_A131_length_1583_cov_2.781541_BlackFly35	2979639	40.1
NODE_A131_length_1668_cov_3.040855_BlackFly53	2742553	59.3
NODE_A131_length_1740_cov_14.398677_BlackFly5	2006684	29
NODE_A131_length_2180_cov_6.003804_BlackFly52	91915	96.6
NODE_A131_length_2641_cov_5.889626_BlackFly23	91943	89.4
NODE_A131_length_3076_cov_9.815939_BlackFly3	379893	93.3
NODE_A131_length_3365_cov_11.162409_BlackFly16	1923734	34.6
NODE_A131_length_3530_cov_11.689256_BlackFly28	2605270	97.8
NODE_A1321_length_1251_cov_5.882453_BlackFly23	80840	51.45
NODE_A1321_length_581_cov_1.728175_BlackFly48	570	98.416
NODE_A13226_length_674_cov_1.443886_BlackFly3	2026735	44.9
NODE_A1322_length_1083_cov_2.140159_BlackFly43	1955141	51.6
NODE_A13246_length_508_cov_2.176334_BlackFly29	33074	88.8
NODE_A1326_length_868_cov_2.659924_BlackFly31	2767842	98.3625
NODE_A13288_length_573_cov_1.844758_BlackFly36	231052	70.8
NODE_A1329_length_1246_cov_6.521814_BlackFly27	286	92.25
NODE_A1329_length_654_cov_2.745234_BlackFly53	2202644	89.2
NODE_A132_length_1339_cov_6.136292_BlackFly10	2695350	82.5
NODE_A132_length_1580_cov_9.947438_BlackFly35	939922	71.3
NODE_A132_length_1665_cov_350.833753_BlackFly53	37960	80.1
NODE_A132_length_1677_cov_3.679375_BlackFly44	2742553	38.6
NODE_A132_length_2638_cov_9.228426_BlackFly23	2603565	61.4
NODE_A132_length_2810_cov_4.499451_BlackFly19	441	76.225
NODE_A132_length_3362_cov_55.211568_BlackFly16	327108	40.65
NODE_A132_length_3527_cov_10.798261_BlackFly28	2776772	71.2
NODE_A1333_length_569_cov_2.502033_BlackFly12	2605272	87.7
NODE_A1333_length_689_cov_2.748366_BlackFly9	53335	97.1
NODE_A133_length_1733_cov_2.965580_BlackFly5	1580	96.5
NODE_A133_length_2339_cov_8.991158_BlackFly29	2587541	39.2
NODE_A133_length_2461_cov_8.196728_BlackFly15	1859161	70.5
NODE_A133_length_2826_cov_15.366679_BlackFly12	48296	60.9
NODE_A133_length_3001_cov_11.286936_BlackFly43	28256	66.6666666666667
NODE_A133_length_3345_cov_5.184823_BlackFly16	2743185	86.7
NODE_A1343_length_702_cov_2.452800_BlackFly49	433	68.5
NODE_A13448_length_691_cov_1.190554_BlackFly23	66269	98.4
NODE_A13449_length_752_cov_2.752593_BlackFly14	91914	96.2
NODE_A1345_length_1447_cov_2.337956_BlackFly34	2832643	67.2
NODE_A13495_length_656_cov_1.507772_BlackFly45	441	83.3666666666667
NODE_A13497_length_511_cov_1.850230_BlackFly38	2742553	62.9
NODE_A134_length_1388_cov_9.038902_BlackFly20	2832643	96.5
NODE_A134_length_1575_cov_40.796395_BlackFly35	2742541	83.6
NODE_A134_length_1665_cov_11.067380_BlackFly44	37960	68.2
NODE_A134_length_2329_cov_3.285524_BlackFly29	53335	93.7
NODE_A134_length_2451_cov_8.590564_BlackFly15	438744	54.6
NODE_A134_length_2630_cov_4.924011_BlackFly23	543	55.1333333333333
NODE_A134_length_3036_cov_8.304157_BlackFly3	1307955	56.525
NODE_A134_length_3329_cov_36.353936_BlackFly16	2605270	95.4
NODE_A134_length_3517_cov_15.431395_BlackFly28	1923734	32.3
NODE_A134_length_4132_cov_12.291492_BlackFly57	2605270	99
NODE_A134_length_768_cov_4.765557_BlackFly33	1983780	76
NODE_A1353_length_563_cov_1.810700_BlackFly12	2695350	84.5
NODE_A1354_length_1445_cov_5.577485_BlackFly34	2767842	98.5
NODE_A13550_length_504_cov_2.461358_BlackFly29	286	99.1
NODE_A1356_length_1243_cov_3.203259_BlackFly23	2809552	83.5
NODE_A1356_length_1444_cov_15.589612_BlackFly34	1590	94.1454545454546
NODE_A1357_length_558_cov_2.018711_BlackFly44	699189	52.9
NODE_A1358_length_1259_cov_7.624365_BlackFly3	2100421	56
NODE_A135_length_1364_cov_12.328671_BlackFly46	2742553	38.1
NODE_A135_length_1775_cov_5.767373_BlackFly30	2829408	43.4
NODE_A135_length_1894_cov_1.640616_BlackFly42	28882	61.1
NODE_A135_length_3491_cov_10.643234_BlackFly28	2605270	94.6
NODE_A13609_length_889_cov_6.577586_BlackFly34	1590	95.6
NODE_A1360_length_574_cov_1.782696_BlackFly15	257438	87.9
NODE_A13612_length_545_cov_1.942308_BlackFly43	2100421	88.4
NODE_A13635_length_688_cov_2.878887_BlackFly23	441	74.1125
NODE_A1363_length_632_cov_2.268468_BlackFly40	1007105	31.8
NODE_A1363_length_650_cov_1.502618_BlackFly53	518	74.3
NODE_A1364_length_669_cov_1.288851_BlackFly52	53335	82.7
NODE_A1365_length_785_cov_2.700565_BlackFly32	543	97.94
NODE_A13681_length_666_cov_2.035654_BlackFly3	570	98.0444444444445
NODE_A136_length_1361_cov_11.406542_BlackFly46	2781380	34
NODE_A136_length_1576_cov_13.519680_BlackFly_NC_2_Jill	2082949	61.85
NODE_A136_length_1835_cov_24.583618_BlackFly48	2799791	65.6
NODE_A136_length_1893_cov_4.827643_BlackFly42	610243	86.3
NODE_A136_length_2220_cov_21.396640_BlackFly14	425009	86.6
NODE_A136_length_2443_cov_53.423077_BlackFly15	1955172	73.9
NODE_A136_length_3020_cov_133.409446_BlackFly3	327108	40.9
NODE_A136_length_3301_cov_4.133995_BlackFly16	1	96.5
NODE_A136_length_3481_cov_8.961516_BlackFly28	2163633	81.6
NODE_A13742_length_687_cov_1.711475_BlackFly23	1658766	94
NODE_A1377_length_1237_cov_7.560345_BlackFly23	1	77.25
NODE_A1377_length_524_cov_3.451902_BlackFly30	279113	52.8
NODE_A137_length_1562_cov_7.391246_BlackFly35	2979639	68.2
NODE_A137_length_1595_cov_6.218709_BlackFly53	549	98.8
NODE_A137_length_1692_cov_4.196904_BlackFly5	2767842	98.5
NODE_A137_length_1768_cov_3.777646_BlackFly30	543	89.9875
NODE_A137_length_3285_cov_5.041459_BlackFly16	2832643	52.3
NODE_A1382_length_1255_cov_22.867572_BlackFly3	2809552	50.5
NODE_A1385_length_1255_cov_4.019525_BlackFly3	2585267	62.5
NODE_A138_length_1197_cov_4.356250_BlackFly24	2933687	76.7
NODE_A138_length_1447_cov_1.900000_BlackFly4	1923734	44.9
NODE_A138_length_1531_cov_12.098349_BlackFly38	2742541	85.8
NODE_A138_length_1872_cov_9.163231_BlackFly6	2892345	91.1
NODE_A138_length_2079_cov_4.284216_BlackFly52	1562889	96.1
NODE_A138_length_2369_cov_7.756545_BlackFly27	1131257	99.5
NODE_A138_length_2984_cov_55.581699_BlackFly3	2559587	61.9333333333333
NODE_A138_length_2988_cov_25.551700_BlackFly31	610245	87
NODE_A13905_length_565_cov_2.735656_BlackFly36	573	95.8
NODE_A1390_length_719_cov_1.096573_BlackFly28	38018	77.2
NODE_A1391_length_1253_cov_11.740646_BlackFly3	2909207	48.6
NODE_A1395_length_560_cov_1.074534_BlackFly6	1224	59.812
NODE_A13975_length_683_cov_2.198020_BlackFly23	1631	85.6
NODE_A13977_length_744_cov_2.752624_BlackFly14	2726947	57.8130434782609
NODE_A1397_length_1253_cov_2.968537_BlackFly3	2743935	92.3
NODE_A1397_length_604_cov_2.516129_BlackFly5	2742553	68.7
NODE_A139_length_1526_cov_59.993099_BlackFly38	37960	31.1
NODE_A139_length_1554_cov_6.857143_BlackFly35	2838331	55.2
NODE_A139_length_2270_cov_3.297310_BlackFly36	433	73.0333333333333
NODE_A139_length_2569_cov_8.466292_BlackFly23	2026724	43.7
NODE_A139_length_3420_cov_3.576727_BlackFly28	2732913	78.75
NODE_A13_length_12117_cov_47.606645_BlackFly48	552	67.1
NODE_A13_length_12646_cov_9.253481_BlackFly29	472693	98.6
NODE_A13_length_13235_cov_22.517784_BlackFly30	286	95.9
NODE_A13_length_14419_cov_47.444220_BlackFly36	2026800	55.2
NODE_A13_length_14943_cov_15.530539_BlackFly43	33074	95.1
NODE_A13_length_1548_cov_12.384772_BlackFly_NC_Jara_2	1608144	28.9
NODE_A13_length_15859_cov_45.730579_BlackFly57	2832643	90.8
NODE_A13_length_15982_cov_11.591826_BlackFly27	33964	97.4666666666667
NODE_A13_length_22694_cov_23.923951_BlackFly28	1590	95.2
NODE_A13_length_23279_cov_83.502672_BlackFly16	33074	95
NODE_A13_length_29634_cov_30.383259_BlackFly3	543	99.5
NODE_A13_length_3588_cov_10.750498_BlackFly18	3020468	54.6
NODE_A13_length_3712_cov_67.074828_BlackFly25	1923734	42.2
NODE_A13_length_3738_cov_33.721661_BlackFly58	1923734	41.4
NODE_A13_length_3834_cov_402.611924_BlackFly46	908830	62.3
NODE_A13_length_4328_cov_12.258998_BlackFly38	2692018	87.9
NODE_A13_length_4549_cov_50.622764_BlackFly45	2972897	54.5
NODE_A13_length_5271_cov_17.848672_BlackFly34	2742553	40.4
NODE_A13_length_6005_cov_14.811910_BlackFly44	28882	59
NODE_A13_length_6106_cov_149.645547_BlackFly53	2824525	40.8
NODE_A13_length_8503_cov_16.506409_BlackFly20	2832643	97.1
NODE_A13_length_9879_cov_8.596307_BlackFly9	2745	81.8
NODE_A13_length_9984_cov_23.557989_BlackFly23	553	77.8
NODE_A1400_length_565_cov_1.868852_BlackFly15	1360	100
NODE_A1400_length_717_cov_1.478125_BlackFly28	28882	79
NODE_A14015_length_660_cov_3.464837_BlackFly3	434	84.4
NODE_A1402_length_779_cov_3.933048_BlackFly32	570	98.9541666666667
NODE_A1404_length_1252_cov_2.573617_BlackFly3	2100421	76.1
NODE_A14053_length_631_cov_2.640794_BlackFly19	543	83.9916666666667
NODE_A1406_length_1252_cov_2.404255_BlackFly3	38307	62.3
NODE_A1408_length_770_cov_2.307359_BlackFly16	553	98.2
NODE_A14093_length_505_cov_4.074766_BlackFly38	1	77.7333333333333
NODE_A140_length_1187_cov_5.564865_BlackFly24	2737062	87.1
