seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
NODE_A80_length_2590_cov_5.260645_BlackFly6	2590	No terminal repeats	NA	4	11	0.9997	0.0003	1	6.1675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A28_length_5988_cov_6.995940_BlackFly23	5988	No terminal repeats	NA	11	11	0.9997	0.0003	0	12.9316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Drexlerviridae
NODE_A5_length_4335_cov_7.108032_BlackFly41	4335	No terminal repeats	NA	8	11	0.9997	0.0003	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A79_length_2542_cov_4.105071_BlackFly5	2542	No terminal repeats	NA	3	11	0.9997	0.0003	0	4.8870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_C4_length_7856_cov_16.880576_BlackFly12	7856	No terminal repeats	NA	12	11	0.9997	0.0003	1	13.9420	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A300_length_2022_cov_4.772751_BlackFly3	2022	No terminal repeats	NA	3	11	0.9997	0.0003	2	4.9344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A24_length_7250_cov_41.284679_BlackFly30	7250	No terminal repeats	NA	8	11	0.9997	0.0003	3	8.3546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A37_length_6554_cov_10.364675_BlackFly43	6554	No terminal repeats	NA	7	11	0.9997	0.0003	4	5.6550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A8_length_12161_cov_11.260593_BlackFly52	12161	No terminal repeats	NA	21	11	0.9997	0.0003	3	25.2696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A50_length_5573_cov_10.042940_BlackFly43	5573	No terminal repeats	NA	8	11	0.9997	0.0003	1	5.7896	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A15_length_9923_cov_26.446780_BlackFly31	9923	No terminal repeats	NA	12	11	0.9997	0.0003	2	19.7233	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A76_length_3122_cov_16.389163_BlackFly32	3122	No terminal repeats	NA	3	11	0.9997	0.0003	2	4.5758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6_length_3678_cov_5.882533_BlackFly41	3678	No terminal repeats	NA	4	11	0.9997	0.0003	0	6.4471	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A24_length_4281_cov_11.563987_BlackFly34	4281	No terminal repeats	NA	5	11	0.9997	0.0003	3	6.3363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A364_length_1266_cov_2.267452_BlackFly59	1266	No terminal repeats	NA	3	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A12_length_21361_cov_26.735341_BlackFly6	21361	No terminal repeats	NA	22	11	0.9997	0.0003	9	31.4449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A9_length_29241_cov_45.355610_BlackFly16	29241	No terminal repeats	NA	32	11	0.9997	0.0003	6	36.5295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A52_length_4507_cov_7.358014_BlackFly31	4507	No terminal repeats	NA	7	11	0.9997	0.0003	6	10.7851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A156_length_2196_cov_1.583766_BlackFly15	2196	No terminal repeats	NA	4	11	0.9997	0.0003	3	6.8419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A87_length_3081_cov_5.086551_BlackFly52	3081	No terminal repeats	NA	7	11	0.9997	0.0003	5	11.1307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A38_length_3364_cov_6.170368_BlackFly9	3364	No terminal repeats	NA	11	11	0.9997	0.0003	0	7.5211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A16_length_6176_cov_8.253320_BlackFly32	6176	No terminal repeats	NA	9	11	0.9997	0.0003	1	13.1382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A24_length_4910_cov_6.917649_BlackFly59	4910	No terminal repeats	NA	8	11	0.9997	0.0003	5	9.7918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A7_length_9770_cov_64.107810_BlackFly14	9770	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.4366	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae
NODE_A14_length_9168_cov_8.120229_BlackFly4	9168	No terminal repeats	NA	13	11	0.9997	0.0003	8	17.6803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A55_length_4039_cov_7.821807_BlackFly29	4039	No terminal repeats	NA	11	11	0.9997	0.0003	1	12.8054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1_length_49347_cov_9361.809316_BlackFly50	49347	No terminal repeats	NA	76	11	0.9997	0.0003	4	64.3163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3_length_42322_cov_1840.807457_BlackFly15	42322	DTR	NA	63	11	0.9997	0.0003	11	68.3870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A64_length_5015_cov_9.036655_BlackFly16	5015	No terminal repeats	NA	7	11	0.9997	0.0003	1	10.3003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A14_length_6416_cov_5.776305_BlackFly5	6416	No terminal repeats	NA	9	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A274_length_2098_cov_2.617516_BlackFly3	2098	No terminal repeats	NA	3	11	0.9997	0.0003	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A41_length_17958_cov_14.794363_BlackFly19	17958	No terminal repeats	NA	36	11	0.9997	0.0003	4	29.6472	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Drexlerviridae
NODE_A12_length_10740_cov_12.440214_BlackFly52	10740	No terminal repeats	NA	15	11	0.9997	0.0003	10	24.7102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A103_length_3096_cov_10.725075_BlackFly23	3096	No terminal repeats	NA	4	11	0.9997	0.0003	2	6.0142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A18_length_11069_cov_29.309680_BlackFly30	11069	No terminal repeats	NA	13	11	0.9997	0.0003	12	19.1090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A78_length_3104_cov_10.370664_BlackFly32	3104	No terminal repeats	NA	3	11	0.9997	0.0003	2	4.3290	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A138_length_2369_cov_7.756545_BlackFly27	2369	No terminal repeats	NA	4	11	0.9997	0.0003	1	4.4407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1_length_49125_cov_2951.479122_BlackFly42	49125	DTR	NA	78	11	0.9997	0.0003	11	92.1650	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A67_length_2183_cov_4.768756_BlackFly53	2183	No terminal repeats	NA	7	11	0.9997	0.0003	1	4.9593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
NODE_A20_length_5097_cov_25.985060_BlackFly21	5097	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae
NODE_A13_length_15982_cov_11.591826_BlackFly27	15982	No terminal repeats	NA	36	11	0.9997	0.0003	0	24.0615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1_length_45264_cov_100.506296_BlackFly58	45264	DTR	NA	80	11	0.9997	0.0003	10	82.4799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A5_length_39886_cov_65.599437_BlackFly12	39886	DTR	NA	54	11	0.9997	0.0003	8	30.3335	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
NODE_A11_length_9789_cov_221.877471_BlackFly20	9789	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.4366	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae
NODE_A234_length_2020_cov_4.017499_BlackFly23	2020	No terminal repeats	NA	4	11	0.9997	0.0003	1	5.1433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1345_length_1447_cov_2.337956_BlackFly34	1447	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.2423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A113_length_3240_cov_10.256402_BlackFly43	3240	No terminal repeats	NA	4	11	0.9997	0.0003	1	5.7797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2_length_8468_cov_49.867835_BlackFly8	8468	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_C5_length_6981_cov_161.942642_BlackFly12	6981	No terminal repeats	NA	13	11	0.9997	0.0003	4	7.5091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4_length_44027_cov_30.627691_BlackFly30	44027	DTR	NA	61	11	0.9997	0.0003	11	42.9264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A85_length_1850_cov_33.851664_BlackFly46	1850	DTR	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales;Partitiviridae
NODE_A4_length_9584_cov_11.622173_BlackFly24	9584	No terminal repeats	NA	13	11	0.9997	0.0003	5	20.2272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A9182_length_757_cov_1.883824_BlackFly3	757	No terminal repeats	NA	1	11	0.9997	0.0003	1	1.5528	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales
NODE_A6_length_44204_cov_40.806445_BlackFly3	44204	No terminal repeats	NA	74	11	0.9997	0.0003	11	79.2070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A303_length_2005_cov_11.633817_BlackFly31	2005	No terminal repeats	NA	4	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A149_length_2892_cov_9.554529_BlackFly31	2892	No terminal repeats	NA	5	11	0.9997	0.0003	1	8.5857	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A12332_length_911_cov_2.413669_BlackFly34	911	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.2460	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
NODE_B7_length_24423_cov_103.239752_BlackFly29	24423	No terminal repeats	NA	41	11	0.9997	0.0003	9	35.6240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A42_length_4061_cov_11.913655_BlackFly30	4061	No terminal repeats	NA	6	11	0.9997	0.0003	4	8.0215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2404_length_917_cov_2.392857_BlackFly43	917	No terminal repeats	NA	3	11	0.9997	0.0003	2	5.1517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A14_length_23042_cov_44.620684_BlackFly16	23042	No terminal repeats	NA	23	11	0.9997	0.0003	5	30.0478	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A108_length_2626_cov_7.320126_BlackFly52	2626	No terminal repeats	NA	7	11	0.9997	0.0003	4	10.2198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A77_length_4249_cov_8.379195_BlackFly16	4249	No terminal repeats	NA	5	11	0.9997	0.0003	2	7.1997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A17_length_3551_cov_5.425446_BlackFly58	3551	No terminal repeats	NA	6	11	0.9997	0.0003	3	8.3748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A46_length_2613_cov_12.121057_BlackFly9	2613	No terminal repeats	NA	4	11	0.9997	0.0003	0	6.0202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A112_length_3675_cov_12.661201_BlackFly16	3675	No terminal repeats	NA	9	11	0.9997	0.0003	0	7.3284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A37_length_3516_cov_15.858098_BlackFly39	3516	No terminal repeats	NA	5	11	0.9997	0.0003	3	6.9570	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A164_length_2844_cov_3.583303_BlackFly16	2844	No terminal repeats	NA	3	11	0.9997	0.0003	1	3.0717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
NODE_A296_length_2024_cov_14.627119_BlackFly31	2024	No terminal repeats	NA	3	11	0.9997	0.0003	1	5.1421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A38134_length_662_cov_3.805128_BlackFly34	662	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
NODE_A224_length_1636_cov_2.215523_BlackFly29	1636	No terminal repeats	NA	4	11	0.9997	0.0003	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3939_length_958_cov_1.982974_BlackFly23	958	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.2555	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A109_length_3294_cov_5.259248_BlackFly31	3294	No terminal repeats	NA	6	11	0.9997	0.0003	1	5.7309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3_length_53952_cov_119.832872_BlackFly3	53952	No terminal repeats	NA	82	11	0.9997	0.0003	20	97.1329	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6_length_38378_cov_108.675387_BlackFly6	38378	No terminal repeats	NA	46	11	0.9997	0.0003	7	41.4773	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A32_length_5270_cov_11.183131_BlackFly48	5270	No terminal repeats	NA	6	11	0.9997	0.0003	1	10.0679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
NODE_A4_length_49076_cov_408.167330_BlackFly28	49076	DTR	NA	80	11	0.9997	0.0003	12	92.9574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A83_length_2482_cov_3.816216_BlackFly5	2482	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A115_length_1720_cov_5.446135_BlackFly53	1720	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae
NODE_A849_length_1371_cov_6.234158_BlackFly27	1371	No terminal repeats	NA	4	11	0.9997	0.0003	3	6.6295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A23_length_4374_cov_16.596928_BlackFly21	4374	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.4366	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales;Fusariviridae
NODE_A23_length_5232_cov_6.217071_BlackFly44	5232	No terminal repeats	NA	7	11	0.9997	0.0003	3	6.3015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A121_length_2794_cov_5.582260_BlackFly23	2794	No terminal repeats	NA	7	11	0.9997	0.0003	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A34_length_6099_cov_9.164231_BlackFly27	6099	No terminal repeats	NA	4	11	0.9997	0.0003	0	4.5560	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3_length_47653_cov_295.593387_BlackFly30	47653	DTR	NA	80	11	0.9997	0.0003	17	80.3735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1_length_70234_cov_38.959747_BlackFly57	70234	No terminal repeats	NA	111	11	0.9997	0.0003	15	67.1832	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A85_length_4119_cov_7.405987_BlackFly16	4119	No terminal repeats	NA	10	11	0.9997	0.0003	7	10.4573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A49_length_3661_cov_4.980190_BlackFly6	3661	No terminal repeats	NA	8	11	0.9997	0.0003	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A190_length_2304_cov_6.419847_BlackFly43	2304	No terminal repeats	NA	4	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6_length_42048_cov_526.288676_BlackFly28	42048	DTR	NA	63	11	0.9997	0.0003	7	58.8826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A133_length_3345_cov_5.184823_BlackFly16	3345	No terminal repeats	NA	1	11	0.9997	0.0003	0	1.4709	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
NODE_A38_length_5661_cov_13.122314_BlackFly29	5661	No terminal repeats	NA	9	11	0.9997	0.0003	1	7.3305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A86_length_2235_cov_11.887396_BlackFly39	2235	No terminal repeats	NA	1	11	0.9997	0.0003	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A87_length_1611_cov_4.177314_BlackFly58	1611	No terminal repeats	NA	1	11	0.9997	0.0003	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A103_length_2755_cov_6.412248_BlackFly52	2755	No terminal repeats	NA	5	11	0.9997	0.0003	1	6.3898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A7_length_7194_cov_39.179992_BlackFly35	7194	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.4366	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae
NODE_A40_length_7833_cov_18.869778_BlackFly16	7833	No terminal repeats	NA	7	11	0.9997	0.0003	4	7.7490	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A26_length_4580_cov_137.164779_BlackFly5	4580	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae
NODE_A45_length_5150_cov_6.718116_BlackFly15	5150	No terminal repeats	NA	3	11	0.9997	0.0003	1	4.2259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A89_length_2560_cov_6.800242_BlackFly34	2560	No terminal repeats	NA	9	11	0.9997	0.0003	0	8.3771	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1306_length_877_cov_8.225000_BlackFly31	877	No terminal repeats	NA	3	11	0.9997	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A8_length_9520_cov_7.284867_BlackFly14	9520	No terminal repeats	NA	13	11	0.9997	0.0003	4	13.9235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A73_length_1981_cov_4.371849_BlackFly46	1981	No terminal repeats	NA	3	11	0.9997	0.0003	1	4.4760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A31_length_5325_cov_20.249238_BlackFly4	5325	No terminal repeats	NA	10	11	0.9997	0.0003	5	11.1463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A11_length_4377_cov_24.917674_BlackFly13	4377	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae
NODE_A56_length_2209_cov_5.166041_BlackFly38	2209	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.4366	Viruses;Anelloviridae
NODE_A6_length_41076_cov_63.664138_BlackFly30	41076	DTR	NA	66	11	0.9997	0.0003	13	63.3750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A34_length_6834_cov_8.457748_BlackFly43	6834	No terminal repeats	NA	14	11	0.9997	0.0003	4	18.6047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A35_length_5504_cov_10.724157_BlackFly23	5504	No terminal repeats	NA	6	11	0.9997	0.0003	5	7.6514	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A100_length_4012_cov_931.241931_BlackFly28	4012	No terminal repeats	NA	3	11	0.9997	0.0003	1	3.4366	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
NODE_A3445_length_993_cov_2.552402_BlackFly3	993	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A96_length_3959_cov_7.106646_BlackFly16	3959	No terminal repeats	NA	3	11	0.9997	0.0003	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
NODE_A51_length_4078_cov_18.342414_BlackFly27	4078	No terminal repeats	NA	7	11	0.9997	0.0003	1	9.5547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A15_length_46958_cov_24.110621_BlackFly19	46958	No terminal repeats	NA	82	11	0.9997	0.0003	8	86.6447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A7_length_21236_cov_20.595680_BlackFly15	21236	No terminal repeats	NA	28	11	0.9997	0.0003	6	38.2549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A153_length_4113_cov_8.564420_BlackFly49	4113	No terminal repeats	NA	5	11	0.9997	0.0003	3	4.7921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1884_length_808_cov_5.090287_BlackFly47	808	No terminal repeats	NA	2	11	0.9997	0.0003	1	2.8100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A105_length_2874_cov_6.883089_BlackFly27	2874	No terminal repeats	NA	6	11	0.9997	0.0003	0	7.2283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A60_length_1875_cov_1.876529_BlackFly58	1875	No terminal repeats	NA	2	11	0.9997	0.0003	1	3.4366	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae
NODE_A136_length_3301_cov_4.133995_BlackFly16	3301	No terminal repeats	NA	9	11	0.9997	0.0003	0	10.3499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A56_length_2919_cov_5.340253_BlackFly20	2919	No terminal repeats	NA	3	11	0.9997	0.0003	1	3.4366	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae
NODE_B1_length_46920_cov_19.564268_BlackFly48	46920	No terminal repeats	NA	81	11	0.9997	0.0003	6	96.4277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A19_length_4612_cov_1567.792062_BlackFly53	4612	No terminal repeats	NA	2	11	0.9997	0.0003	2	3.4366	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae
NODE_A145_length_2888_cov_7.396300_BlackFly3	2888	No terminal repeats	NA	10	11	0.9997	0.0003	0	9.9536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1_length_282905_cov_503.825449_BlackFly3	282905	DTR	NA	336	11	0.9997	0.0003	11	299.9057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A17_length_5860_cov_8.203701_BlackFly44	5860	No terminal repeats	NA	11	11	0.9997	0.0003	3	11.9653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A172_length_2676_cov_40.566372_BlackFly31	2676	No terminal repeats	NA	1	11	0.9997	0.0003	0	1.4709	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
NODE_A58_length_6248_cov_27.126074_BlackFly28	6248	No terminal repeats	NA	12	11	0.9997	0.0003	3	10.8053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3_length_40192_cov_45.821488_BlackFly43	40192	DTR	NA	59	11	0.9997	0.0003	7	58.7355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A65_length_5763_cov_5.103588_BlackFly28	5763	No terminal repeats	NA	10	11	0.9997	0.0003	0	9.7157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
