Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
QNJ99602,Embossos virus,,MT270827,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus embossosense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,,nucleocapsid,Kenya,Kenya,,Phlebotominae,,2016,,,nucleocapsid [Embossos virus]
QNJ99603,Embossos virus,,MT270827,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus embossosense,Phlebovirus,Phenuiviridae,ssRNA(+/-),258,GenBank,,S,,nonstructural protein,Kenya,Kenya,,Phlebotominae,,2016,,,nonstructural protein [Embossos virus]
QNJ99604,Bogoria virus,,MT270828,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus bogoriaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2092,GenBank,,L,,RNA-dependent RNA polymerase,Kenya,Kenya,,Phlebotominae,,2016,,,RNA-dependent RNA polymerase [Bogoria virus]
QNJ99605,Bogoria virus,,MT270829,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus bogoriaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1318,GenBank,,M,,glycoprotein precursor,Kenya,Kenya,,Phlebotominae,,2016,,,glycoprotein precursor [Bogoria virus]
QNJ99606,Bogoria virus,,MT270830,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus bogoriaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,,nucleocapsid,Kenya,Kenya,,Phlebotominae,,2016,,,nucleocapsid [Bogoria virus]
QNJ99607,Bogoria virus,,MT270830,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus bogoriaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),258,GenBank,,S,,nonstructural protein,Kenya,Kenya,,Phlebotominae,,2016,,,nonstructural protein [Bogoria virus]
QNJ99608,Kiborgoch virus,,MT270831,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus kiborgochense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2095,GenBank,,L,,RNA-dependent RNA polymerase,Kenya,Kenya,,Phlebotominae,,2016,,,RNA-dependent RNA polymerase [Kiborgoch virus]
QNJ99609,Kiborgoch virus,,MT270832,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus kiborgochense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1362,GenBank,,M,,glycoprotein precursor,Kenya,Kenya,,Phlebotominae,,2016,,,glycoprotein precursor [Kiborgoch virus]
QNJ99610,Kiborgoch virus,,MT270833,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus kiborgochense,Phlebovirus,Phenuiviridae,ssRNA(+/-),253,GenBank,,S,,nucleocapsid,Kenya,Kenya,,Phlebotominae,,2016,,,nucleocapsid [Kiborgoch virus]
QNJ99611,Kiborgoch virus,,MT270833,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus kiborgochense,Phlebovirus,Phenuiviridae,ssRNA(+/-),307,GenBank,,S,,nonstructural protein,Kenya,Kenya,,Phlebotominae,,2016,,,nonstructural protein [Kiborgoch virus]
QNJ99612,Perkerra virus,,MT270834,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus perkerraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2090,GenBank,,L,,RNA-dependent RNA polymerase,Kenya,Kenya,,Phlebotominae,,2016,,,RNA-dependent RNA polymerase [Perkerra virus]
QNJ99613,Perkerra virus,,MT270835,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus perkerraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1307,GenBank,,M,,glycoprotein precursor,Kenya,Kenya,,Phlebotominae,,2016,,,glycoprotein precursor [Perkerra virus]
QNJ99614,Perkerra virus,,MT270836,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus perkerraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,,nucleocapsid,Kenya,Kenya,,Phlebotominae,,2016,,,nucleocapsid [Perkerra virus]
QNJ99615,Perkerra virus,,MT270836,,"Marklewitz,M., Tchouassi,D.P., Hieke,C., Heyde,V., Torto,B., Sang,R., Junglen,S., Veith,T., Jones,T.C.",2020-08-31,,Phlebovirus perkerraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),259,GenBank,,S,,nonstructural protein,Kenya,Kenya,,Phlebotominae,,2016,,,nonstructural protein [Perkerra virus]
QMP81963,Grapevine associated cogu-like virus 4,,MT353902,,"Bertazzon,N., Chitarra,W., Angelini,E., Nerva,L.",2020-08-03,CREA-VE,Laulavirus gammaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),2235,GenBank,,RNA1,1,RNA-dependent RNA polymerase,Italy,Italy,,,,2017,,,RNA-dependent RNA polymerase [Grapevine associated cogu-like virus 4]
QMP81964,Grapevine associated cogu-like virus 4,,MT353903,,"Bertazzon,N., Chitarra,W., Angelini,E., Nerva,L.",2020-08-03,CREA-VE,Laulavirus gammaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),687,GenBank,,RNA2,1,movement protein,Italy,Italy,,,,2017,,,movement protein [Grapevine associated cogu-like virus 4]
QMP81965,Grapevine associated cogu-like virus 4,,MT353904,,"Bertazzon,N., Chitarra,W., Angelini,E., Nerva,L.",2020-08-03,CREA-VE,Laulavirus gammaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),269,GenBank,,RNA3,1,nucleocapsid protein,Italy,Italy,,,,2017,,,nucleocapsid protein [Grapevine associated cogu-like virus 4]
QMP81966,Grapevine associated cogu-like virus 4,,MT353904,,"Bertazzon,N., Chitarra,W., Angelini,E., Nerva,L.",2020-08-03,CREA-VE,Laulavirus gammaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),185,GenBank,,RNA3,1,hypothetical protein,Italy,Italy,,,,2017,,,hypothetical protein [Grapevine associated cogu-like virus 4]
QMP82157,Coleopteran phenui-related virus OKIAV308,,MT153384,SRR2083730,"Kafer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2020-08-03,OKIAV308,Coleopteran phenui-related virus OKIAV308,,Phenuiviridae,RNA,269,GenBank,,S,1,nucleocapsid protein,"Australia: Queensland, Mount Tamborine",Australia,,Stethorus sp.,,2013-10-31,SAMN03799634,PRJNA286590,nucleocapsid protein [Coleopteran phenui-related virus OKIAV308]
QMP82203,Coleopteran phenui-related virus OKIAV308,,MT153420,SRR2083730,"Kafer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2020-08-03,OKIAV308,Coleopteran phenui-related virus OKIAV308,,Phenuiviridae,RNA,2289,GenBank,,L,1,RNA-dependent RNA polymerase,"Australia: Queensland, Mount Tamborine",Australia,,Stethorus sp.,,2013-10-31,SAMN03799634,PRJNA286590,"RNA-dependent RNA polymerase, partial [Coleopteran phenui-related virus OKIAV308]"
QMP82257,Coleopteran phenui-related virus OKIAV308,,MT153468,SRR2083730,"Kafer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2020-08-03,OKIAV308,Coleopteran phenui-related virus OKIAV308,,Phenuiviridae,RNA,1123,GenBank,,M,1,glycoprotein,"Australia: Queensland, Mount Tamborine",Australia,,Stethorus sp.,,2013-10-31,SAMN03799634,PRJNA286590,glycoprotein [Coleopteran phenui-related virus OKIAV308]
QLJ83469,Fitzroy Crossing tenui-like virus 1,,MT498812,,"Williams,S.H., Levy,A., Yates,R.A., Somaweera,N., Neville,P.J., Nicholson,J., Lindsay,M.D.A., Mackenzie,J.S., Jain,K., Imrie,A., Smith,D.W., Lipkin,W.I.",2020-07-25,FCTeLV1/pool-6,Horwuvirus fitzroyense,Horwuvirus,Phenuiviridae,ssRNA(-),2842,GenBank,,,1,RNA-dependent RNA polymerase,Australia,Australia,,Culex annulirostris,,2018-04-06,,,RNA-dependent RNA polymerase [Fitzroy Crossing tenui-like virus 1]
QLJ83470,Fitzroy Crossing tenui-like virus 1,,MT498813,,"Williams,S.H., Levy,A., Yates,R.A., Somaweera,N., Neville,P.J., Nicholson,J., Lindsay,M.D.A., Mackenzie,J.S., Jain,K., Imrie,A., Smith,D.W., Lipkin,W.I.",2020-07-25,FCTeLV1/pool-6,Horwuvirus fitzroyense,Horwuvirus,Phenuiviridae,ssRNA(-),733,GenBank,,,1,glycoprotein,Australia,Australia,,Culex annulirostris,,2018-04-06,,,glycoprotein [Fitzroy Crossing tenui-like virus 1]
QLJ83471,Fitzroy Crossing tenui-like virus 1,,MT498814,,"Williams,S.H., Levy,A., Yates,R.A., Somaweera,N., Neville,P.J., Nicholson,J., Lindsay,M.D.A., Mackenzie,J.S., Jain,K., Imrie,A., Smith,D.W., Lipkin,W.I.",2020-07-25,FCTeLV1/pool-6,Horwuvirus fitzroyense,Horwuvirus,Phenuiviridae,ssRNA(-),284,GenBank,,,1,nonstructural protein 4,Australia,Australia,,Culex annulirostris,,2018-04-06,,,nonstructural protein 4 [Fitzroy Crossing tenui-like virus 1]
QLJ83472,Fitzroy Crossing tenui-like virus 1,,MT498815,,"Williams,S.H., Levy,A., Yates,R.A., Somaweera,N., Neville,P.J., Nicholson,J., Lindsay,M.D.A., Mackenzie,J.S., Jain,K., Imrie,A., Smith,D.W., Lipkin,W.I.",2020-07-25,FCTeLV1/pool-6,Horwuvirus fitzroyense,Horwuvirus,Phenuiviridae,ssRNA(-),313,GenBank,,,1,nucleoprotein,Australia,Australia,,Culex annulirostris,,2018-04-06,,,nucleoprotein [Fitzroy Crossing tenui-like virus 1]
QLJ83473,Parry's Creek phasivirus 1,,MT498816,,"Williams,S.H., Levy,A., Yates,R.A., Somaweera,N., Neville,P.J., Nicholson,J., Lindsay,M.D.A., Mackenzie,J.S., Jain,K., Imrie,A., Smith,D.W., Lipkin,W.I.",2020-07-25,PCPV1/pool-10,Phasivirus parryense,Phasivirus,Phenuiviridae,ssRNA(-),2219,GenBank,,L,1,RNA-dependent RNA polymerase,Australia,Australia,,Culex annulirostris,,2018-03-26,,,RNA-dependent RNA polymerase [Parry's Creek phasivirus 1]
QLJ83474,Parry's Creek phasivirus 1,,MT498817,,"Williams,S.H., Levy,A., Yates,R.A., Somaweera,N., Neville,P.J., Nicholson,J., Lindsay,M.D.A., Mackenzie,J.S., Jain,K., Imrie,A., Smith,D.W., Lipkin,W.I.",2020-07-25,PCPV1/pool-10,Phasivirus parryense,Phasivirus,Phenuiviridae,ssRNA(-),269,GenBank,,S,1,nucleoprotein,Australia,Australia,,Culex annulirostris,,2018-03-26,,,nucleoprotein [Parry's Creek phasivirus 1]
QLJ83475,Parry's Creek phasivirus 1,,MT498818,,"Williams,S.H., Levy,A., Yates,R.A., Somaweera,N., Neville,P.J., Nicholson,J., Lindsay,M.D.A., Mackenzie,J.S., Jain,K., Imrie,A., Smith,D.W., Lipkin,W.I.",2020-07-25,PCPV1/pool-10,Phasivirus parryense,Phasivirus,Phenuiviridae,ssRNA(-),1239,GenBank,,M,1,glycoprotein,Australia,Australia,,Culex annulirostris,,2018-03-26,,,glycoprotein [Parry's Creek phasivirus 1]
QJQ29391,Penshurt virus,set:415a1e8b57ba12b74d277d3e0fbb0a3274aab032,MN163121,,"de Oliveira Filho,E.F., Moreira-Soto,A., Fischer,C., Rasche,A., Sander,A.L., Avey-Arroyo,J., Arroyo-Murillo,F., Corrales-Aguilar,E., Drexler,J.F., Ferreira de Oliveira Filho,E.",2020-05-11,,Phlebovirus penshurtense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2096,GenBank,,L,1,RNA-dependent RNA polymerase,Costa Rica,Costa Rica,,Choloepus hoffmanni,blood,2014,,,RNA-dependent RNA polymerase [Penshurt virus]
QJQ29392,Penshurt virus,set:415a1e8b57ba12b74d277d3e0fbb0a3274aab032,MN163122,,"de Oliveira Filho,E.F., Moreira-Soto,A., Fischer,C., Rasche,A., Sander,A.L., Avey-Arroyo,J., Arroyo-Murillo,F., Corrales-Aguilar,E., Drexler,J.F., Ferreira de Oliveira Filho,E.",2020-05-11,,Phlebovirus penshurtense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1359,GenBank,,M,1,glycoprotein,Costa Rica,Costa Rica,,Choloepus hoffmanni,blood,2014,,,glycoprotein [Penshurt virus]
QJQ29393,Penshurt virus,set:415a1e8b57ba12b74d277d3e0fbb0a3274aab032,MN163123,,"de Oliveira Filho,E.F., Moreira-Soto,A., Fischer,C., Rasche,A., Sander,A.L., Avey-Arroyo,J., Arroyo-Murillo,F., Corrales-Aguilar,E., Drexler,J.F., Ferreira de Oliveira Filho,E.",2020-05-11,,Phlebovirus penshurtense,Phlebovirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,1,nucleocapsid protein,Costa Rica,Costa Rica,,Choloepus hoffmanni,blood,2014,,,nucleocapsid protein [Penshurt virus]
QJQ29394,Penshurt virus,set:415a1e8b57ba12b74d277d3e0fbb0a3274aab032,MN163123,,"de Oliveira Filho,E.F., Moreira-Soto,A., Fischer,C., Rasche,A., Sander,A.L., Avey-Arroyo,J., Arroyo-Murillo,F., Corrales-Aguilar,E., Drexler,J.F., Ferreira de Oliveira Filho,E.",2020-05-11,,Phlebovirus penshurtense,Phlebovirus,Phenuiviridae,ssRNA(+/-),249,GenBank,,S,1,nonstructural protein,Costa Rica,Costa Rica,,Choloepus hoffmanni,blood,2014,,,nonstructural protein [Penshurt virus]
QIJ25704,Grapevine associated cogu-like virus 1,set:bae3b5ef2f194f2446f27e3473c0c513dbfe7ec8,MN520751,SRR9995131,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 82,Coguvirus viticulum,Coguvirus,Phenuiviridae,ssRNA(-),2197,GenBank,,RNA1,,P1,Italy,Italy,,Vitis vinifera,,2018-07,SAMN12496160,PRJNA558612,P1 [Grapevine associated cogu-like virus 1]
QIJ25705,Grapevine associated cogu-like virus 1,set:bae3b5ef2f194f2446f27e3473c0c513dbfe7ec8,MN520752,SRR9995131,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 82,Coguvirus viticulum,Coguvirus,Phenuiviridae,ssRNA(-),478,GenBank,,RNA2,,P2,Italy,Italy,,Vitis vinifera,,2018-07,SAMN12496160,PRJNA558612,P2 [Grapevine associated cogu-like virus 1]
QIJ25706,Grapevine associated cogu-like virus 1,set:bae3b5ef2f194f2446f27e3473c0c513dbfe7ec8,MN520753,SRR9995131,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 82,Coguvirus viticulum,Coguvirus,Phenuiviridae,ssRNA(-),344,GenBank,,RNA3,,P3,Italy,Italy,,Vitis vinifera,,2018-07,SAMN12496160,PRJNA558612,P3 [Grapevine associated cogu-like virus 1]
QIJ25707,Grapevine associated cogu-like virus 2,set:e4104acebd28ffd9ca0efd5c761a202fb54d5c97,MN520754,SRR9995131,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 86,Laulavirus alphaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),2391,GenBank,,RNA1,,P1,Italy,Italy,,,,2018-07,SAMN12496160,PRJNA558612,P1 [Grapevine associated cogu-like virus 2]
QIJ25708,Grapevine associated cogu-like virus 2,set:e4104acebd28ffd9ca0efd5c761a202fb54d5c97,MN520755,SRR9995131,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 86,Laulavirus alphaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),689,GenBank,,RNA2,,P2,Italy,Italy,,,,2018-07,SAMN12496160,PRJNA558612,P2 [Grapevine associated cogu-like virus 2]
QIJ25709,Grapevine associated cogu-like virus 2,set:e4104acebd28ffd9ca0efd5c761a202fb54d5c97,MN520756,SRR9995131,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 86,Laulavirus alphaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),257,GenBank,,RNA3,,P3,Italy,Italy,,,,2018-07,SAMN12496160,PRJNA558612,P3 [Grapevine associated cogu-like virus 2]
QIJ25710,Grapevine associated cogu-like virus 3,set:87120edd79b1af526ef8a563e163837ee8a99831,MN520757,SRR9995130,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 83,Laulavirus betaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),2385,GenBank,,RNA1,,P1,Italy,Italy,,,,2018-07,SAMN12496161,PRJNA558612,P1 [Grapevine associated cogu-like virus 3]
QIJ25711,Grapevine associated cogu-like virus 3,set:87120edd79b1af526ef8a563e163837ee8a99831,MN520758,SRR9995130,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 83,Laulavirus betaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),689,GenBank,,RNA2,,P2,Italy,Italy,,,,2018-07,SAMN12496161,PRJNA558612,P2 [Grapevine associated cogu-like virus 3]
QIJ25712,Grapevine associated cogu-like virus 3,set:87120edd79b1af526ef8a563e163837ee8a99831,MN520759,SRR9995130,"Chiapello,M., Rodriguez-Romero,J., Nerva,L., Forgia,M., Chitarra,W., Ayllon,M.A., Turina,M., Chiappello,M.",2020-03-15,DMG 83,Laulavirus betaviticulum,Laulavirus,Phenuiviridae,ssRNA(-),257,GenBank,,RNA3,,P3,Italy,Italy,,,,2018-07,SAMN12496161,PRJNA558612,P3 [Grapevine associated cogu-like virus 3]
QHU78994,Zwiesel bat bandavirus,set:625b88e6d7ab1f76ed17b5f5a1e86686012cdf22,MN823639,,"Kohl,C., Brinkmann,A., Radonic,A., Dabrowski,P.W., Nitsche,A., Muhldorfer,K., Wibbelt,G., Kurth,A.",2020-02-10,ZV2011,Bandavirus zwieselense,Bandavirus,Phenuiviridae,ssRNA(+/-),2016,GenBank,,L,1,RNA polymerase,Germany,Germany,,Eptesicus nilssonii,"heart, feces, abdominal cavity, lung",2011,,,RNA polymerase [Zwiesel bat bandavirus]
QHU78995,Zwiesel bat bandavirus,set:625b88e6d7ab1f76ed17b5f5a1e86686012cdf22,MN823640,,"Kohl,C., Brinkmann,A., Radonic,A., Dabrowski,P.W., Nitsche,A., Muhldorfer,K., Wibbelt,G., Kurth,A.",2020-02-10,ZV2011,Bandavirus zwieselense,Bandavirus,Phenuiviridae,ssRNA(+/-),1052,GenBank,,M,1,membrane glycoprotein,Germany,Germany,,Eptesicus nilssonii,"heart, feces, abdominal cavity, lung",2011,,,membrane glycoprotein [Zwiesel bat bandavirus]
QHU78996,Zwiesel bat bandavirus,set:625b88e6d7ab1f76ed17b5f5a1e86686012cdf22,MN823641,,"Kohl,C., Brinkmann,A., Radonic,A., Dabrowski,P.W., Nitsche,A., Muhldorfer,K., Wibbelt,G., Kurth,A.",2020-02-10,ZV2011,Bandavirus zwieselense,Bandavirus,Phenuiviridae,ssRNA(+/-),201,GenBank,,S,1,nonstructural protein,Germany,Germany,,Eptesicus nilssonii,"heart, feces, abdominal cavity, lung",2011,,,"nonstructural protein, partial [Zwiesel bat bandavirus]"
QHU78997,Zwiesel bat bandavirus,set:625b88e6d7ab1f76ed17b5f5a1e86686012cdf22,MN823641,,"Kohl,C., Brinkmann,A., Radonic,A., Dabrowski,P.W., Nitsche,A., Muhldorfer,K., Wibbelt,G., Kurth,A.",2020-02-10,ZV2011,Bandavirus zwieselense,Bandavirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,1,nucleocapsid protein,Germany,Germany,,Eptesicus nilssonii,"heart, feces, abdominal cavity, lung",2011,,,nucleocapsid protein [Zwiesel bat bandavirus]
QHA33858,Narangue virus,set:429cba4e7050a6683244b2c0628e53be53794b92,MN661012,,"Nitsche,A., Hankeln,T., Acosta,O., Velez,I.D., Schiemann,D.J.",2020-01-01,,Mobuvirus narangueense,Mobuvirus,Phenuiviridae,ssRNA(-),2411,GenBank,,L,,RdRp,Colombia,Colombia,,Mansonia titillans,,2016-04,,,RdRp [Narangue virus]
QHA33859,Narangue virus,set:429cba4e7050a6683244b2c0628e53be53794b92,MN661013,,"Nitsche,A., Hankeln,T., Acosta,O., Velez,I.D., Schiemann,D.J.",2020-01-01,,Mobuvirus narangueense,Mobuvirus,Phenuiviridae,ssRNA(-),424,GenBank,,S,,nucleocapsid protein,Colombia,Colombia,,Mansonia titillans,,2016-04,,,nucleocapsid protein [Narangue virus]
QHA33860,Narangue virus,set:429cba4e7050a6683244b2c0628e53be53794b92,MN661014,,"Nitsche,A., Hankeln,T., Acosta,O., Velez,I.D., Schiemann,D.J.",2020-01-01,,Mobuvirus narangueense,Mobuvirus,Phenuiviridae,ssRNA(-),572,GenBank,,M,,putative glycoprotein,Colombia,Colombia,,Mansonia titillans,,2016-04,,,putative glycoprotein [Narangue virus]
QFU20024,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044342,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),222,GenBank,,RNA1,1,pV1,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pV1 [European wheat striate mosaic virus]
QFU20025,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044342,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),2910,GenBank,,RNA1,1,pC1,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pC1 [European wheat striate mosaic virus]
QFU20026,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044343,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),216,GenBank,,RNA2,1,pV2,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pV2 [European wheat striate mosaic virus]
QFU20027,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044343,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),834,GenBank,,RNA2,1,pC2,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pC2 [European wheat striate mosaic virus]
QFU20028,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044344,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),213,GenBank,,RNA3,1,pV3,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pV3 [European wheat striate mosaic virus]
QFU20029,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044344,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),308,GenBank,,RNA3,1,pC3,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pC3 [European wheat striate mosaic virus]
QFU20030,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044345,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),185,GenBank,,RNA4,1,pV4,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pV4 [European wheat striate mosaic virus]
QFU20031,European wheat striate mosaic virus,set:a526e63450eac60b3124a6c3a1d2cf06214c7c23,MN044345,,"Somera,M., Kvarnheden,A., Desbiez,C., Blystad,D.R., Soovali,P., Kundu,J.K., Gantsovski,M., Nygren,J., Lecoq,H., Verdin,E., Spetz,C., Tamisier,L., Truve,E., Massart,S.",2019-11-02,Estonian,Tenuivirus eurotritici,Tenuivirus,Phenuiviridae,ssRNA(-),289,GenBank,,RNA4,1,pC4,Estonia,Estonia,,Avena sativa,,2013-06-28,,,pC4 [European wheat striate mosaic virus]
