Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
QES71272,Pepper mild mosaic virus,set:MK990555,MK990555,,"Alcala Briseno,R.I., Lotrakul,P., Valverde,R.A.",2019-09-29,,Comovirus capsici,Comovirus,Secoviridae,ssRNA(+),1926,GenBank,,RNA1,,polyprotein,Honduras,Honduras,,Capsicum frutescens,,1992,,,polyprotein [Pepper mild mosaic virus]
QES71273,Pepper mild mosaic virus,set:MK990556,MK990556,,"Alcala Briseno,R.I., Lotrakul,P., Valverde,R.A.",2019-09-29,,Comovirus capsici,Comovirus,Secoviridae,ssRNA(+),1002,GenBank,,RNA2,,polyprotein,Honduras,Honduras,,Capsicum frutescens,,1992,,,polyprotein [Pepper mild mosaic virus]
QEQ92497,Burpengary virus,set:MK882499,MK882499,,"Harvey E, Madden D, Polkinghorne A, Holmes EC, Harvey,E., Madden,D., Polkinghorne,A., Holmes,E.C.",2019-09-25,1,Marsupivirus A,Marsupivirus,Picornaviridae,ssRNA(+),2069,GenBank,,,1,polyprotein,Australia,Australia,,Phascolarctos cinereus,,2016,,,polyprotein [Burpengary virus]
AZN18340,Green Sichuan pepper nepovirus,set:44c305632d52c2246c15e8dc3bb568397f868a90,MH323434,,"Cao,M., Zhang,S., Li,M., Liu,Y., Dong,P., Li,S., Kuang,M., Li,R., Zhou,Y.",2019-06-01,ZPNe1,Nepovirus sichuanense,Nepovirus,Secoviridae,ssRNA(+),1861,GenBank,,RNA2,,polyprotein,China,China,,Zanthoxylum,,2017-06,,,polyprotein [Green Sichuan pepper nepovirus]
AZN18341,Green Sichuan pepper nepovirus,set:44c305632d52c2246c15e8dc3bb568397f868a90,MH323435,,"Cao,M., Zhang,S., Li,M., Liu,Y., Dong,P., Li,S., Kuang,M., Li,R., Zhou,Y.",2019-06-01,ZPNe1,Nepovirus sichuanense,Nepovirus,Secoviridae,ssRNA(+),2152,GenBank,,RNA1,,polyprotein,China,China,,Zanthoxylum,,2017-06,,,polyprotein [Green Sichuan pepper nepovirus]
QCF41176,grusopivirus C1,set:MK443503,MK443503,,"Wang,H., Shan,T., Zhang,W.",2019-04-30,LoPV-1,Grusopivirus C,Grusopivirus,Picornaviridae,ssRNA(+),2343,GenBank,,,,polyprotein,China,China,,Trichoglossus moluccanus,feces,2015,,,polyprotein [grusopivirus C1]
QCE32095,Arabidopsis latent virus-1,set:MH899120,MH899120,,"van der Vlugt,R.A.A., Kloth,K., Verhoeven,A.",2019-04-29,,Comovirus arabidopsis,Comovirus,Secoviridae,ssRNA(+),1850,GenBank,,RNA1,,RNA dependent RNA polymerase,Netherlands,Netherlands,,Arabidopsis thaliana,,2015,,,RNA dependent RNA polymerase [Arabidopsis latent virus-1]
QCE32096,Arabidopsis latent virus-1,set:MH899121,MH899121,,"van der Vlugt,R.A.A., Kloth,K., Verhoeven,A.",2019-04-29,,Comovirus arabidopsis,Comovirus,Secoviridae,ssRNA(+),1046,GenBank,,RNA2,,polyprotein,Netherlands,Netherlands,,Arabidopsis thaliana,,2015,,,polyprotein [Arabidopsis latent virus-1]
AXQ03965,danipivirus A1,set:MH368041,MH368041,,"Altan,E., Kubiski,S.V., Boros,A., Reuter,G., Sadeghi,M., Deng,X., Creighton,E.K., Crim,M.J., Delwart,E., Besch-Williford,C.",2019-04-04,IDEXX/ZfPV-1/2017/USA,Danipivirus A,Danipivirus,Picornaviridae,ssRNA(+),2429,GenBank,,,1,polyprotein,USA,USA,,Danio rerio,"feces, abdominal cavity",2017,,,polyprotein [danipivirus A1]
VFH35710,Ovine picornavirus,set:LR216006,LR216006,,,2019-03-25,NA,Ovine picornavirus,,Picornaviridae,ssRNA(+),2294,GenBank,,,,polyprotein,United Kingdom,United Kingdom,,Ovis aries,,,SAMEA5337357,PRJEB28719,polyprotein [Ovine picornavirus]
QBL75885,Solenopsis invicta virus 6,set:MH714707,MH714707,,"Valles,S.M., Rivers,A.R., Rivers,A.",2019-03-18,Formosa,Solenopsis invicta virus 6,Cripavirus,Dicistroviridae,ssRNA(+),695,GenBank,,,1,putative structural polyprotein,Argentina,Argentina,,Solenopsis invicta,,2014-09,,,putative structural polyprotein [Solenopsis invicta virus 6]
QBL75886,Solenopsis invicta virus 6,set:MH714707,MH714707,,"Valles,S.M., Rivers,A.R., Rivers,A.",2019-03-18,Formosa,Solenopsis invicta virus 6,Cripavirus,Dicistroviridae,ssRNA(+),1954,GenBank,,,1,putative non-structural polyprotein,Argentina,Argentina,,Solenopsis invicta,,2014-09,,,putative non-structural polyprotein [Solenopsis invicta virus 6]
QBH90901,Caraway yellows virus,set:7b83295fae3a216e1616ad3a369f2c8fa3e2b6ad,MK492273,,"Gaafar,Y.Z.A., Ziebell,H.",2019-03-06,JKI 27894,Nepovirus cari,Nepovirus,Secoviridae,ssRNA(+),2213,GenBank,,RNA1,,polyprotein,Germany,Germany,,Nicotiana benthamiana,,2016,,,polyprotein [Caraway yellows virus]
QBH90902,Caraway yellows virus,set:7b83295fae3a216e1616ad3a369f2c8fa3e2b6ad,MK492274,,"Gaafar,Y.Z.A., Ziebell,H.",2019-03-06,JKI 27894,Nepovirus cari,Nepovirus,Secoviridae,ssRNA(+),1673,GenBank,,RNA2,,polyprotein,Germany,Germany,,Nicotiana benthamiana,,2016,,,polyprotein [Caraway yellows virus]
QBA82298,potamipivirus B1,set:MK189163,MK189163,,"Hahn,M.A., Dheilly,N.M.",2019-02-11,TSPV,Potamipivirus B,Potamipivirus,Picornaviridae,ssRNA(+),2546,GenBank,,,,polyprotein,USA: Alaska,USA,AK,Gasterosteus aculeatus,"feces, abdominal cavity",2016-06-10,,,polyprotein [potamipivirus B1]
AZZ10048,Cherry virus F,set:5758376fced4642976854907ea7afef4b7b260d0,MH998210,,"James,D., Phelan,J., Sanderson,D.",2019-01-15,Stac-3B_C12,Cherry virus F,Fabavirus,Secoviridae,ssRNA(+),1913,GenBank,,RNA1,,polyprotein,"Canada: Okanagan Valley, British Columbia",Canada,,Prunus avium,plant leaf,2016-06-06,,,polyprotein [Cherry virus F]
AZZ10055,Cherry virus F,set:4ecb10045fdf9b1f5a0c1d8b5ca1dd578219b942,MH998217,,"James,D., Phelan,J., Sanderson,D.",2019-01-15,Stac-3B_c8,Cherry virus F,Fabavirus,Secoviridae,ssRNA(+),914,GenBank,,RNA2,,polyprotein,"Canada: Okanagan Valley, British Columbia",Canada,,Prunus avium,plant leaf,2016-06-06,,,polyprotein [Cherry virus F]
AZS54664,aquamavirus A2,set:MH760796,MH760796,,"Wang,H., Zhang,W., Yang,S., Kong,N., Yu,H., Zheng,H., Gao,F., Tong,W., Li,L., Wang,X., Deng,X., Delwart,E., Shan,T.",2019-01-09,CH-1,Aquamavirus A,Aquamavirus,Picornaviridae,ssRNA(+),2053,GenBank,,,1,polyprotein,China,China,,Ursus americanus,,2017-12,,,polyprotein [aquamavirus A2]
BBE37018,Porcine teschovirus 15,set:LC386157,LC386157,,"Oba,M., Naoi,Y., Ito,M., Masuda,T., Katayama,Y., Sakaguchi,S., Omatsu,T., Furuya,T., Yamasato,H., Sunaga,F., Makino,S., Mizutani,T., Nagai,M.",2018-10-19,,Porcine teschovirus 15,Teschovirus,Picornaviridae,ssRNA(+),2220,GenBank,,,1,polyprotein,Japan: Ishikawa,Japan,,Sus scrofa,,2016-11-29,,,polyprotein [Porcine teschovirus 15]
AYF57454,Potato virus U,set:6e5e5aba168e27296b34eaaabbf29efbee817fdc,MH716805,,"Adams,I.P., Boonham,N., Jones,R.A.C.",2018-10-10,UC,Nepovirus usolani,Nepovirus,Secoviridae,ssRNA(+),1544,GenBank,,RNA2,,polyprotein,Peru,Peru,,Solanum tuberosum,,1977,,,polyprotein [Potato virus U]
AYF57455,Potato virus U,set:6e5e5aba168e27296b34eaaabbf29efbee817fdc,MH716806,,"Adams,I.P., Boonham,N., Jones,R.A.C.",2018-10-10,UC,Nepovirus usolani,Nepovirus,Secoviridae,ssRNA(+),1935,GenBank,,RNA1,,polyprotein,Peru,Peru,,Solanum tuberosum,,1977,,,polyprotein [Potato virus U]
AYE54582,Brassica napus RNA virus 1,set:MH844554,MH844554,,"Park,D., Hahn,Y.",2018-10-07,SP2S,Waikavirus brassicae,Waikavirus,Secoviridae,ssRNA(+),3471,GenBank,,,1,replicase polyprotein,China,China,,Brassica napus,,2015,,,replicase polyprotein [Brassica napus RNA virus 1]
AYE54583,Brassica napus RNA virus 1,set:MH844554,MH844554,,"Park,D., Hahn,Y.",2018-10-07,SP2S,Waikavirus brassicae,Waikavirus,Secoviridae,ssRNA(+),87,GenBank,,,1,ORFX protein,China,China,,Brassica napus,,2015,,,ORFX protein [Brassica napus RNA virus 1]
AYD75972,teschovirus B1,set:MG875515,MG875515,,"Yang,T., Yu,X.",2018-10-03,HuN41,Teschovirus B,Teschovirus,Picornaviridae,ssRNA(+),2217,GenBank,17,,,polyprotein,China,China,,Sus scrofa,,2017-10,,,polyprotein [teschovirus B1]
AYD68775,Marine RNA virus BC-2,set:MG584188,MG584188,,"Vlok,M., Lang,A.S., Suttle,C.A.",2018-09-28,,Britarnavirus 2,Sogarnavirus,Marnaviridae,ssRNA(+),1823,GenBank,,,,non-structural polyprotein,Canada,Canada,,,,2014-04-01,,,"non-structural polyprotein, partial [Marine RNA virus BC-2]"
AYD68776,Marine RNA virus BC-2,set:MG584188,MG584188,,"Vlok,M., Lang,A.S., Suttle,C.A.",2018-09-28,,Britarnavirus 2,Sogarnavirus,Marnaviridae,ssRNA(+),858,GenBank,,,,structural polyprotein,Canada,Canada,,,,2014-04-01,,,"structural polyprotein, partial [Marine RNA virus BC-2]"
AYD68779,Marine RNA virus BC-4,set:MH171300,MH171300,,"Vlok,M., Short,S.M., Suttle,C.A.",2018-09-28,,Britarnavirus 4,Salisharnavirus,Marnaviridae,ssRNA(+),1642,GenBank,,,,non-structural polyprotein,Canada,Canada,,,,2010-08-01,,,non-structural polyprotein [Marine RNA virus BC-4]
AYD68780,Marine RNA virus BC-4,set:MH171300,MH171300,,"Vlok,M., Short,S.M., Suttle,C.A.",2018-09-28,,Britarnavirus 4,Salisharnavirus,Marnaviridae,ssRNA(+),865,GenBank,,,,structural polyprotein,Canada,Canada,,,,2010-08-01,,,structural polyprotein [Marine RNA virus BC-4]
AXU44617,Red clover associated virus 1,set:MH325329,MH325329,,"Koloniuk,I., Franova,J.",2018-09-11,NURH6-2017,Waikavirus trifolii,Waikavirus,Secoviridae,ssRNA(+),3544,GenBank,,,1,polyprotein,Czech Republic,Czech Republic,,Trifolium pratense,plant leaf,2017,,,polyprotein [Red clover associated virus 1]
AWS20965,rafivirus C1,set:MG967619,MG967619,,"Russo,A.G., Eden,J.-S., Enosi Tuipulotu,D., Shi,M., Selechnik,D., Shine,R., Rollins,L.A., Holmes,E.C., White,P.A.",2018-06-13,,Rafivirus C,Rafivirus,Picornaviridae,ssRNA(+),2244,GenBank,,,,polyprotein,Australia,Australia,,Rhinella marina,,2017,,,polyprotein [rafivirus C1]
AWK02667,Rabovirus A,set:MF352408,MF352408,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Rabovirus A,Rabovirus,Picornaviridae,ssRNA(+),2335,GenBank,,,,polyprotein,China: Zhejiang,China,,Rattus norvegicus,feces,2012,,,polyprotein [Rabovirus A]
AWK02669,mischivirus E1,set:MF352410,MF352410,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Mischivirus E,Mischivirus,Picornaviridae,ssRNA(+),2227,GenBank,,,,polyprotein,China: Zhejiang,China,,Suncus murinus,feces,2012,,,polyprotein [mischivirus E1]
AWK02671,parabovirus A1,set:MF352412,MF352412,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Parabovirus A,Parabovirus,Picornaviridae,ssRNA(+),2389,GenBank,,,,polyprotein,China: Zhejiang,China,,Rattus norvegicus,feces,2012,,,polyprotein [parabovirus A1]
AWK02673,parabovirus A2,set:MF352414,MF352414,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Parabovirus A,Parabovirus,Picornaviridae,ssRNA(+),2391,GenBank,,,,polyprotein,China: Guizhou,China,,Rattus losea,feces,2013,,,polyprotein [parabovirus A2]
AWK02676,Rabovirus A,set:MF352417,MF352417,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Rabovirus A,Rabovirus,Picornaviridae,ssRNA(+),2332,GenBank,,,,polyprotein,China: Zhejiang,China,,Rattus tanezumi,feces,2012,,,polyprotein [Rabovirus A]
AWK02683,cardiovirus C3,set:MF352424,MF352424,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Cardiovirus C,Cardiovirus,Picornaviridae,ssRNA(+),2303,GenBank,,,,polyprotein,China: Zhejiang,China,,Rattus norvegicus,feces,2012,,,polyprotein [cardiovirus C3]
AWK02684,Rabovirus A,set:MF352425,MF352425,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Rabovirus A,Rabovirus,Picornaviridae,ssRNA(+),2333,GenBank,,,,polyprotein,China: Zhejiang,China,,Rattus norvegicus,feces,2012,,,polyprotein [Rabovirus A]
AWK02691,Aichivirus A,set:MF352432,MF352432,,"Guo,W.-P., Zhang,Y.-Z.",2018-05-19,,Aichivirus A,Kobuvirus,Picornaviridae,ssRNA(+),2430,GenBank,,,,polyprotein,China: Zhejiang,China,,Rattus tanezumi,feces,2012,,,polyprotein [Aichivirus A]
AWB14569,Rabovirus D1,set:MF175072,MF175072,,"Willams,S.H., Che,X., Garcia,J.A., Klena,J.D., Lee,B., Muller,D., Ulrich,W., Corrigan,R.M., Nichol,S., Jain,K., Lipkin,W.I., Williams,S.H.",2018-04-25,MPV/NYC/2014/M005/0074,Rabovirus D,Rabovirus,Picornaviridae,ssRNA(+),2324,GenBank,,,,polyprotein,USA,USA,,Mus musculus,feces,2014-08-15,,,polyprotein [Rabovirus D1]
AWB14573,Murine kobuvirus 1,set:MF175074,MF175074,,"Willams,S.H., Che,X., Garcia,J.A., Klena,J.D., Lee,B., Muller,D., Ulrich,W., Corrigan,R.M., Nichol,S., Jain,K., Lipkin,W.I., Williams,S.H.",2018-04-25,MKV1/NYC/2014/M014/0146,Aichivirus A,Kobuvirus,Picornaviridae,ssRNA(+),2434,GenBank,,,,polyprotein,USA,USA,,Mus musculus,feces,2014-08-20,,,polyprotein [Murine kobuvirus 1]
AWB14663,Theiler's encephalomyelitis virus,set:MF416403,MF416403,,"Willams,S.H., Che,X., Garcia,J.A., Klena,J.D., Lee,B., Muller,D., Ulrich,W., Corrigan,R.M., Nichol,S., Jain,K., Lipkin,W.I., Williams,S.H.",2018-04-25,TMEV/NYC/Manhattan/poolF4,Cardiovirus B,Cardiovirus,Picornaviridae,ssRNA(+),2305,GenBank,,,,polyprotein,USA,USA,,Mus musculus,feces,2014-08,,,polyprotein [Theiler's encephalomyelitis virus]
AVX29479,rabovirus C1,set:KY855432,KY855432,,"Luo,X.L., Lu,S., Jin,D., Yang,J., Wu,S.S., Xu,J., Luo,X., Xiong,Y., Pu,J.",2018-04-15,,Rabovirus C,Rabovirus,Picornaviridae,ssRNA(+),2381,GenBank,,,1,polyprotein,China,China,,Marmota himalayana,,2013,,,polyprotein [rabovirus C1]
AVX29482,Marmot mosavirus,set:KY855435,KY855435,,"Luo,X.L., Lu,S., Jin,D., Yang,J., Wu,S.S., Xu,J., Luo,X., Xiong,Y., Pu,J.",2018-04-15,,Marmot mosavirus,Mosavirus,Picornaviridae,ssRNA(+),2502,GenBank,,,1,polyprotein,China,China,,Marmota himalayana,,2013,,,polyprotein [Marmot mosavirus]
AUO15553,cardiovirus B3,set:MF172923,MF172923,,"Wang,Y., Zhao,J., Zheng,M., Liu,Z., Li,W., Fu,X., Lin,Y., Yuan,J., Shen,Q., Wang,X., Wang,H., Yang,S.",2018-04-04,1,Cardiovirus B,Cardiovirus,Picornaviridae,ssRNA(+),2304,GenBank,,,1,polyprotein,China,China,,Rattus rattus,feces,2014,,,polyprotein [cardiovirus B3]
AVN87681,megrivirus C3,set:MG846465,MG846465,,"Lima,D.A., Roehe,P.M.",2018-03-20,,Megrivirus C,Megrivirus,Picornaviridae,ssRNA(+),2740,GenBank,,,,polyprotein,Brazil,Brazil,,Gallus gallus,feces,2015,,,polyprotein [megrivirus C3]
AVN87697,sicinivirus A6,set:MG846481,MG846481,,"Lima,D.A., Roehe,P.M.",2018-03-20,,Sicinivirus A,Sicinivirus,Picornaviridae,ssRNA(+),2863,GenBank,,,,polyprotein,Brazil,Brazil,,Gallus gallus,feces,2015,,,polyprotein [sicinivirus A6]
AVN87698,sicinivirus A8,set:MG846482,MG846482,,"Lima,D.A., Roehe,P.M.",2018-03-20,,Sicinivirus A,Sicinivirus,Picornaviridae,ssRNA(+),2855,GenBank,,,,polyprotein,Brazil,Brazil,,Gallus gallus,feces,2015,,,polyprotein [sicinivirus A8]
AVN87700,sicinivirus A7,set:MG846484,MG846484,,"Lima,D.A., Roehe,P.M.",2018-03-20,,Sicinivirus A,Sicinivirus,Picornaviridae,ssRNA(+),2858,GenBank,,,,polyprotein,Brazil,Brazil,,Gallus gallus,feces,2015,,,polyprotein [sicinivirus A7]
AVM87404,Wuhan sharpbelly picornavirus 2,set:MG600068,MG600068,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Fipivirus A,Fipivirus,Picornaviridae,ssRNA(+),2287,GenBank,,,1,polyprotein,China,China,,Hemiculter leucisculus,,,,,polyprotein [Wuhan sharpbelly picornavirus 2]
AVM87405,Wuhan sharpbelly picornavirus 3,set:MG600069,MG600069,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Fipivirus B,Fipivirus,Picornaviridae,ssRNA(+),2296,GenBank,,,1,polyprotein,China,China,,Hemiculter leucisculus,,,,,polyprotein [Wuhan sharpbelly picornavirus 3]
AVM87406,Wenling chelidoperca picornavirus,set:MG600074,MG600074,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Fipivirus F,Fipivirus,Picornaviridae,ssRNA(+),2446,GenBank,,,1,polyprotein,China,China,,Chelidoperca,,,,,polyprotein [Wenling chelidoperca picornavirus]
AVM87407,fipivirus D1,set:MG600075,MG600075,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Fipivirus D,Fipivirus,Picornaviridae,ssRNA(+),2382,GenBank,,,1,polyprotein,China,China,,Trachurus,,,,,polyprotein [fipivirus D1]
AVM87408,symapivirus A1,set:MG600076,MG600076,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Symapivirus A,Symapivirus,Picornaviridae,ssRNA(+),2550,GenBank,,,1,polyprotein,China,China,,Synodus macrops,,,,,polyprotein [symapivirus A1]
AVM87410,tropivirus B1,set:MG600083,MG600083,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Tropivirus B,Tropivirus,Picornaviridae,ssRNA(+),2375,GenBank,,,1,polyprotein,China,China,,Teratoscincus roborowskii,,,,,polyprotein [tropivirus B1]
AVM87411,parechovirus F1,set:MG600084,MG600084,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,LPWC210215,Parechovirus F,Parechovirus,Picornaviridae,ssRNA(+),2242,GenBank,,,1,polyprotein,China,China,,Teratoscincus roborowskii,,,,,polyprotein [parechovirus F1]
AVM87415,Hainan oriental leaf-toed gecko picornavirus,set:MG600089,MG600089,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Hemipivirus A,Hemipivirus,Picornaviridae,ssRNA(+),2466,GenBank,,,1,polyprotein,China,China,,Hemidactylus bowringii,,,,,polyprotein [Hainan oriental leaf-toed gecko picornavirus]
AVM87416,tropivirus A1,set:MG600091,MG600091,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Tropivirus A,Tropivirus,Picornaviridae,ssRNA(+),2359,GenBank,,,1,polyprotein,China,China,,Tropidophorus sinicus,,,,,polyprotein [tropivirus A1]
AVM87417,rajidapivirus A1,set:MG600093,MG600093,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Rajidapivirus A,Rajidapivirus,Picornaviridae,ssRNA(+),2322,GenBank,,,1,polyprotein,China,China,,Okamejei acutispina,,,,,polyprotein [rajidapivirus A1]
AVM87420,caecilivirus A1,set:MG600103,MG600103,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Caecilivirus A,Caecilivirus,Picornaviridae,ssRNA(+),2482,GenBank,,,1,polyprotein,China,China,,Ichthyophis bannanicus,,,,,polyprotein [caecilivirus A1]
AVM87423,pemapivirus B1,set:MG600108,MG600108,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Pemapivirus B,Pemapivirus,Picornaviridae,ssRNA(+),2763,GenBank,,,1,polyprotein,China,China,,Mauremys megalocephala,,,,,polyprotein [pemapivirus B1]
AVM87424,tremovirus B2,set:MG600110,MG600110,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Tremovirus B,Tremovirus,Picornaviridae,ssRNA(+),2386,GenBank,,,1,polyprotein,China,China,,Mauremys megalocephala,,,,,polyprotein [tremovirus B2]
AVM87440,Wenling banjofish picornavirus 1,set:MG600070,MG600070,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Fipivirus E,Fipivirus,Picornaviridae,ssRNA(+),2402,GenBank,,,1,polyprotein,China,China,,Banjos banjos,,,,,polyprotein [Wenling banjofish picornavirus 1]
AVM87444,Guangdong chinese water snake picornavirus,set:MG600081,MG600081,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Guangdong chinese water snake picornavirus,,,ssRNA(+),2323,GenBank,,,1,polyprotein,China,China,,Myrrophis chinensis,,,,,polyprotein [Guangdong chinese water snake picornavirus]
AVM87448,rafivirus B1,set:MG600090,MG600090,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Rafivirus B,Rafivirus,Picornaviridae,ssRNA(+),2287,GenBank,,,1,polyprotein,China,China,,Gekko similignum,,,,,polyprotein [rafivirus B1]
AVM87450,Guangdong spotted longbarbel catfish picornavirus,set:MG600094,MG600094,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Limnipivirus D,Limnipivirus,Picornaviridae,ssRNA(+),2283,GenBank,,,1,polyprotein,China,China,,Hemibagrus guttatus,,,,,polyprotein [Guangdong spotted longbarbel catfish picornavirus]
AVM87451,Wenling crossorhombus picornavirus,set:MG600095,MG600095,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Fipivirus C,Fipivirus,Picornaviridae,ssRNA(+),2359,GenBank,,,1,polyprotein,China,China,,Crossorhombus sp.,,,,,polyprotein [Wenling crossorhombus picornavirus]
