Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
QJQ13983,Actinidia yellowing ringspot virus,,MN612759,,"Zhao,L., Cao,M., Huang,Q., Wang,Y., Sun,J., Zhang,Y., Hou,C., Wu,Y.",2021-03-03,AYRSpV-Meixian,Actinidia yellowing ringspot virus,,Bromoviridae,ssRNA(+),708,GenBank,,RNA2,1,ORF2a,China,China,,Actinidia,,2018-04,,,ORF2a [Actinidia yellowing ringspot virus]
QJQ13984,Actinidia yellowing ringspot virus,,MN612760,,"Zhao,L., Cao,M., Huang,Q., Wang,Y., Sun,J., Zhang,Y., Hou,C., Wu,Y.",2021-03-03,AYRSpV-Meixian,Actinidia yellowing ringspot virus,,Bromoviridae,ssRNA(+),288,GenBank,,RNA3,1,ORF3a,China,China,,Actinidia,,2018-04,,,ORF3a [Actinidia yellowing ringspot virus]
QJQ13985,Actinidia yellowing ringspot virus,,MN612760,,"Zhao,L., Cao,M., Huang,Q., Wang,Y., Sun,J., Zhang,Y., Hou,C., Wu,Y.",2021-03-03,AYRSpV-Meixian,Actinidia yellowing ringspot virus,,Bromoviridae,ssRNA(+),220,GenBank,,RNA3,1,ORF3b,China,China,,Actinidia,,2018-04,,,ORF3b [Actinidia yellowing ringspot virus]
QRG34866,Hibiscus yellow blotch virus,,MT472637,,"Olmedo-Velarde,A., Hu,J., Melzer,M.J.",2021-02-10,OUGC,Cilevirus oahuense,Cilevirus,Kitaviridae,ssRNA(+),2606,GenBank,,RNA1,1,replication-associated polyprotein,USA: Hawaii,USA,HI,Hibiscus rosa-sinensis,,2019-07,,,replication-associated polyprotein [Hibiscus yellow blotch virus]
QRG34867,Hibiscus yellow blotch virus,,MT472637,,"Olmedo-Velarde,A., Hu,J., Melzer,M.J.",2021-02-10,OUGC,Cilevirus oahuense,Cilevirus,Kitaviridae,ssRNA(+),85,GenBank,,RNA1,1,p10,USA: Hawaii,USA,HI,Hibiscus rosa-sinensis,,2019-07,,,p10 [Hibiscus yellow blotch virus]
QRG34868,Hibiscus yellow blotch virus,,MT472638,,"Olmedo-Velarde,A., Hu,J., Melzer,M.J.",2021-02-10,OUGC,Cilevirus oahuense,Cilevirus,Kitaviridae,ssRNA(+),485,GenBank,,RNA2,1,glycoprotein p61-like protein,USA: Hawaii,USA,HI,Hibiscus rosa-sinensis,,2019-07,,,glycoprotein p61-like protein [Hibiscus yellow blotch virus]
QRG34869,Hibiscus yellow blotch virus,,MT472638,,"Olmedo-Velarde,A., Hu,J., Melzer,M.J.",2021-02-10,OUGC,Cilevirus oahuense,Cilevirus,Kitaviridae,ssRNA(+),301,GenBank,,RNA2,1,putative movement protein,USA: Hawaii,USA,HI,Hibiscus rosa-sinensis,,2019-07,,,putative movement protein [Hibiscus yellow blotch virus]
QRG34870,Hibiscus yellow blotch virus,,MT472638,,"Olmedo-Velarde,A., Hu,J., Melzer,M.J.",2021-02-10,OUGC,Cilevirus oahuense,Cilevirus,Kitaviridae,ssRNA(+),230,GenBank,,RNA2,1,putative virion protein,USA: Hawaii,USA,HI,Hibiscus rosa-sinensis,,2019-07,,,putative virion protein [Hibiscus yellow blotch virus]
QRG34871,Hibiscus yellow blotch virus,,MT472638,,"Olmedo-Velarde,A., Hu,J., Melzer,M.J.",2021-02-10,OUGC,Cilevirus oahuense,Cilevirus,Kitaviridae,ssRNA(+),312,GenBank,,RNA2,1,putative coat protein,USA: Hawaii,USA,HI,Hibiscus rosa-sinensis,,2019-07,,,putative coat protein [Hibiscus yellow blotch virus]
QNT12719,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),1590,GenBank,,,1,polyprotein,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,polyprotein [Yam asymptomatic virus 1]
QNT12720,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),526,GenBank,,,1,RNA-dependent RNA polymerase,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,"RNA-dependent RNA polymerase, partial [Yam asymptomatic virus 1]"
QNT12721,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),483,GenBank,,,1,coat protein,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,coat protein [Yam asymptomatic virus 1]
QNT12722,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),57,GenBank,,,1,P6,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,P6 [Yam asymptomatic virus 1]
QNT12723,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),543,GenBank,,,1,HSP70,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,HSP70 [Yam asymptomatic virus 1]
QNT12724,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),459,GenBank,,,1,HSP90,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,HSP90 [Yam asymptomatic virus 1]
QNT12725,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),189,GenBank,,,1,P21,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,P21 [Yam asymptomatic virus 1]
QNT12726,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),337,GenBank,,,1,coat protein,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,coat protein [Yam asymptomatic virus 1]
QNT12727,Yam asymptomatic virus 1,,MT409627,,"Marais,A., Umber,M., Filloux,D., Gomez,R.M., Faure,C., Pavis,C., Julian,C., Roumagnac,P., Acina-Mambole,I., Bonheur,L., Theil,S., Contreras,S., Candresse,T., Teycheney,P.Y., Gomez,R.-M., Pacis,C., Teycheney,P.-Y.",2020-09-22,VU567Da,Yam asymptomatic virus 1,Ampelovirus,Closteroviridae,ssRNA(+),196,GenBank,,,1,P26,Vanuatu,Vanuatu,,Dioscorea alata,plant leaf,2003,,,P26 [Yam asymptomatic virus 1]
QKI29189,Grapevine line pattern virus,set:8c10da687c07c4a25c5f22b6fc480e1d31e5d87d,MT319109,,"Elbeaino,T., Demian,E., Kontra,L., Jaksa-Czotter,N., Ben Slimen,A., Lazar,J., Massart,S., Digiaro,M., Varallyay,E.",2020-06-09,Baco22A,Anulavirus GLPV,Anulavirus,Bromoviridae,ssRNA(+),948,GenBank,,RNA1,,methyltransferase,Hungary,Hungary,,Vitis vinifera,,2018-03-20,,,methyltransferase [Grapevine line pattern virus]
QKI29190,Grapevine line pattern virus,set:8c10da687c07c4a25c5f22b6fc480e1d31e5d87d,MT319110,,"Elbeaino,T., Demian,E., Kontra,L., Jaksa-Czotter,N., Ben Slimen,A., Lazar,J., Massart,S., Digiaro,M., Varallyay,E.",2020-06-09,Baco22A,Anulavirus GLPV,Anulavirus,Bromoviridae,ssRNA(+),679,GenBank,,RNA2,,RNA-dependent RNA polymerase,Hungary,Hungary,,Vitis vinifera,,2018-03-20,,,RNA-dependent RNA polymerase [Grapevine line pattern virus]
QKI29191,Grapevine line pattern virus,set:8c10da687c07c4a25c5f22b6fc480e1d31e5d87d,MT319111,,"Elbeaino,T., Demian,E., Kontra,L., Jaksa-Czotter,N., Ben Slimen,A., Lazar,J., Massart,S., Digiaro,M., Varallyay,E.",2020-06-09,Baco22A,Anulavirus GLPV,Anulavirus,Bromoviridae,ssRNA(+),298,GenBank,,RNA3,,movement protein,Hungary,Hungary,,Vitis vinifera,,2018-03-20,,,movement protein [Grapevine line pattern virus]
QKI29192,Grapevine line pattern virus,set:8c10da687c07c4a25c5f22b6fc480e1d31e5d87d,MT319111,,"Elbeaino,T., Demian,E., Kontra,L., Jaksa-Czotter,N., Ben Slimen,A., Lazar,J., Massart,S., Digiaro,M., Varallyay,E.",2020-06-09,Baco22A,Anulavirus GLPV,Anulavirus,Bromoviridae,ssRNA(+),205,GenBank,,RNA3,,coat protein,Hungary,Hungary,,Vitis vinifera,,2018-03-20,,,coat protein [Grapevine line pattern virus]
QGA73174,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),2337,GenBank,,,,1a,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,1a [Malus domestica virus A]
QGA73175,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),505,GenBank,,,,1b,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,"1b, partial [Malus domestica virus A]"
QGA73176,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),33,GenBank,,,,p4,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,p4 [Malus domestica virus A]
QGA73177,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),561,GenBank,,,,HSP70h,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,HSP70h [Malus domestica virus A]
QGA73178,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),81,GenBank,,,,p10,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,p10 [Malus domestica virus A]
QGA73179,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),517,GenBank,,,,HSP90h,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,HSP90h [Malus domestica virus A]
QGA73180,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),332,GenBank,,,,CP,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,CP [Malus domestica virus A]
QGA73181,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),684,GenBank,,,,CPm,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,CPm [Malus domestica virus A]
QGA73182,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),232,GenBank,,,,p27,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,p27 [Malus domestica virus A]
QGA73183,Malus domestica virus A,set:MN548734,MN548734,,"Koloniuk,I., Pribylova,J., Franova,J., Spak,J.",2019-11-12,J1,Malus domestica virus A,Velarivirus,Closteroviridae,ssRNA(+),238,GenBank,,,,p28,Czech Republic,Czech Republic,,Malus domestica,plant leaf,2019,,,p28 [Malus domestica virus A]
QFU28423,Passion fruit green spot virus,set:cd8e8dd1cd6e08a8a61b579b7519eacc4e1188c6,MK804171,,"Ramos-Gonzalez,P.L., Santos,G., Chavi-Jesus,C., Harakava,R., Kitajima,E.W., Freitas-Astua,J.",2019-11-02,PFGSV/Snp1,Cilevirus passiflorae,Cilevirus,Kitaviridae,ssRNA(+),258,GenBank,,RNA1,,P2 protein,Brazil,Brazil,,Passiflora,plant leaf,2016-12,,,P2 protein [Passion fruit green spot virus]
QFU28424,Passion fruit green spot virus,set:cd8e8dd1cd6e08a8a61b579b7519eacc4e1188c6,MK804171,,"Ramos-Gonzalez,P.L., Santos,G., Chavi-Jesus,C., Harakava,R., Kitajima,E.W., Freitas-Astua,J.",2019-11-02,PFGSV/Snp1,Cilevirus passiflorae,Cilevirus,Kitaviridae,ssRNA(+),2506,GenBank,,RNA1,,RNA-dependent RNA polymerase,Brazil,Brazil,,Passiflora,plant leaf,2016-12,,,RNA-dependent RNA polymerase [Passion fruit green spot virus]
QFU28425,Passion fruit green spot virus,set:cd8e8dd1cd6e08a8a61b579b7519eacc4e1188c6,MK804172,,"Ramos-Gonzalez,P.L., Santos,G., Chavi-Jesus,C., Harakava,R., Kitajima,E.W., Freitas-Astua,J.",2019-11-02,PFGSV/Snp1,Cilevirus passiflorae,Cilevirus,Kitaviridae,ssRNA(+),131,GenBank,,RNA2,,P15 protein,"Brazil: Sinop, MT",Brazil,,Passiflora,plant leaf,2016-12,,,P15 protein [Passion fruit green spot virus]
QFU28426,Passion fruit green spot virus,set:cd8e8dd1cd6e08a8a61b579b7519eacc4e1188c6,MK804172,,"Ramos-Gonzalez,P.L., Santos,G., Chavi-Jesus,C., Harakava,R., Kitajima,E.W., Freitas-Astua,J.",2019-11-02,PFGSV/Snp1,Cilevirus passiflorae,Cilevirus,Kitaviridae,ssRNA(+),295,GenBank,,RNA2,,movement protein,"Brazil: Sinop, MT",Brazil,,Passiflora,plant leaf,2016-12,,,movement protein [Passion fruit green spot virus]
QFU28427,Passion fruit green spot virus,set:cd8e8dd1cd6e08a8a61b579b7519eacc4e1188c6,MK804172,,"Ramos-Gonzalez,P.L., Santos,G., Chavi-Jesus,C., Harakava,R., Kitajima,E.W., Freitas-Astua,J.",2019-11-02,PFGSV/Snp1,Cilevirus passiflorae,Cilevirus,Kitaviridae,ssRNA(+),207,GenBank,,RNA2,,P24 protein,"Brazil: Sinop, MT",Brazil,,Passiflora,plant leaf,2016-12,,,P24 protein [Passion fruit green spot virus]
QFU28428,Passion fruit green spot virus,set:cd8e8dd1cd6e08a8a61b579b7519eacc4e1188c6,MK804172,,"Ramos-Gonzalez,P.L., Santos,G., Chavi-Jesus,C., Harakava,R., Kitajima,E.W., Freitas-Astua,J.",2019-11-02,PFGSV/Snp1,Cilevirus passiflorae,Cilevirus,Kitaviridae,ssRNA(+),110,GenBank,,RNA2,,P13 protein,"Brazil: Sinop, MT",Brazil,,Passiflora,plant leaf,2016-12,,,P13 protein [Passion fruit green spot virus]
QFU28429,Passion fruit green spot virus,set:cd8e8dd1cd6e08a8a61b579b7519eacc4e1188c6,MK804172,,"Ramos-Gonzalez,P.L., Santos,G., Chavi-Jesus,C., Harakava,R., Kitajima,E.W., Freitas-Astua,J.",2019-11-02,PFGSV/Snp1,Cilevirus passiflorae,Cilevirus,Kitaviridae,ssRNA(+),543,GenBank,,RNA2,,P61 precursor,"Brazil: Sinop, MT",Brazil,,Passiflora,plant leaf,2016-12,,,P61 precursor [Passion fruit green spot virus]
QEL52506,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517477,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),1842,GenBank,,RNA1,,putative methyltransferase and helicase domain-containing protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,putative methyltransferase and helicase domain-containing protein [Tomato fruit blotch virus]
QEL52507,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517478,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),1115,GenBank,,RNA2,,putative helicase-RdRP protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,putative helicase-RdRP protein [Tomato fruit blotch virus]
QEL52508,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517479,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),165,GenBank,,RNA3,,hypothetical protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,hypothetical protein [Tomato fruit blotch virus]
QEL52509,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517479,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),260,GenBank,,RNA3,,hypothetical protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,hypothetical protein [Tomato fruit blotch virus]
QEL52510,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517479,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),182,GenBank,,RNA3,,putative virion protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,putative virion protein [Tomato fruit blotch virus]
QEL52511,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517479,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),139,GenBank,,RNA3,,hypothetical protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,hypothetical protein [Tomato fruit blotch virus]
QEL52512,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517479,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),193,GenBank,,RNA3,,hypothetical protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,hypothetical protein [Tomato fruit blotch virus]
QEL52513,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517480,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),84,GenBank,,RNA4,,hypothetical protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,hypothetical protein [Tomato fruit blotch virus]
QEL52514,Tomato fruit blotch virus,set:d40012a102cb821c1528ceb76e4c02844d6dfaae,MK517480,,"Ciuffo,M., Forgia,M., Chiapello,M., Peracchio,C., Turina,M.",2019-09-09,Fondi2018,Blunervirus solani,Blunervirus,Kitaviridae,ssRNA(+),314,GenBank,,RNA4,,putative movement protein,Italy,Italy,,Solanum lycopersicum,,2018-10,,,putative movement protein [Tomato fruit blotch virus]
QBM15856,Caaingua virus,set:MK353339,MK353339,,"Tscha,M.K., Suzukawa,A.A., Graf,T., Piancini,L.D.S., da Silva,A.M., Faoro,H., Riediger,I.N., Medeiros,L.C., Wowk,P.F., Zanluca,C., Duarte Dos Santos,C.N., dos Santos,C.N.D.",2019-09-05,MS681,Caaingua virus,Alphavirus,Togaviridae,ssRNA(+),1248,GenBank,,,1,structural protein,"Brazil: Marilena, Parana State",Brazil,,Culex idottus,,2017-05-26,,,structural protein [Caaingua virus]
QBM15857,Caaingua virus,set:MK353339,MK353339,,"Tscha,M.K., Suzukawa,A.A., Graf,T., Piancini,L.D.S., da Silva,A.M., Faoro,H., Riediger,I.N., Medeiros,L.C., Wowk,P.F., Zanluca,C., Duarte Dos Santos,C.N., dos Santos,C.N.D.",2019-09-05,MS681,Caaingua virus,Alphavirus,Togaviridae,ssRNA(+),2636,GenBank,,,1,nonstructural polyprotein,"Brazil: Marilena, Parana State",Brazil,,Culex idottus,,2017-05-26,,,nonstructural polyprotein [Caaingua virus]
AVN99304,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),1446,GenBank,,,,methyltransferase/helicase,USA,USA,,Pistacia vera,,2016-10-01,,,methyltransferase/helicase [Pistachio ampelovirus A]
AVN99305,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),486,GenBank,,,,RdRp,USA,USA,,Pistacia vera,,2016-10-01,,,RdRp [Pistachio ampelovirus A]
AVN99306,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),361,GenBank,,,,coat protein,USA,USA,,Pistacia vera,,2016-10-01,,,coat protein [Pistachio ampelovirus A]
AVN99307,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),137,GenBank,,,,putative protein P17,USA,USA,,Pistacia vera,,2016-10-01,,,putative protein P17 [Pistachio ampelovirus A]
AVN99308,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),218,GenBank,,,,putative protein P25,USA,USA,,Pistacia vera,,2016-10-01,,,putative protein P25 [Pistachio ampelovirus A]
AVN99309,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),289,GenBank,,,,putative protein P33,USA,USA,,Pistacia vera,,2016-10-01,,,putative protein P33 [Pistachio ampelovirus A]
AVN99310,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),534,GenBank,,,,Hsp70,USA,USA,,Pistacia vera,,2016-10-01,,,Hsp70 [Pistachio ampelovirus A]
AVN99311,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),495,GenBank,,,,Hsp90,USA,USA,,Pistacia vera,,2016-10-01,,,Hsp90 [Pistachio ampelovirus A]
AVN99312,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),548,GenBank,,,,minor coat protein,USA,USA,,Pistacia vera,,2016-10-01,,,minor coat protein [Pistachio ampelovirus A]
AVN99313,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),279,GenBank,,,,putative protein P31,USA,USA,,Pistacia vera,,2016-10-01,,,putative protein P31 [Pistachio ampelovirus A]
AVN99314,Pistachio ampelovirus A,set:MF198462,MF198462,,"Al Rwahnih,M., Rowhani,A., Westrick,N., Stevens,K., Diaz-Lara,A., Trouillas,F.P., Preece,J., Kallsen,C., Farrar,K., Golino,D.",2019-04-25,W10,Pistachio ampelovirus A,Ampelovirus,Closteroviridae,ssRNA(+),212,GenBank,,,,putative protein P24,USA,USA,,Pistacia vera,,2016-10-01,,,putative protein P24 [Pistachio ampelovirus A]
